기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),KOSPI_1001,국고채 금리 스프레드,대표매매감정점수,산업군,섹터,호황,불황,산업코스피,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19
오비고,2021,Jul_21,1123,7.68,14300,1485,2021-07-13,11059101,7574330227,2232936233,4942200412,4542058872,4390463000,-19462645386,-10444412212,137162209,125302741,,2936508177,-0.371689853,1.532582573666784,0.046709289,0.04267066,-0.004910637,11.330282723704212,2.354928360770276,23.35,3,49.48,0.007628234,0.031428352,0.1268008748557637,0.3626221141502764,2936508176,-0.155196161,360.4963926995513,2.5053724888674096,93.33,100,90,0.5,6515.5,107.04,103.6,102.26,6515.5,458680900,1143.98,3438915.1,3271.38,0.5569999999999999,0.058611,소프트웨어,Growth,0.260973253,-0.289955462,3981.07,0,0.1730623,0,0,0.07321793,0,0.06288455,0.2689901,0.28447354,0,0,0.15733443,0,0.108762845,0,0.2355934,0.020333488,0,0,0.09152731
오상헬스케어,2024,Mar_24,993.21,2.74,20000,2126,2024-03-13,14104416,2.03332E+11,1.44705E+11,48546848731,53984158,6637074000,2.12701E+11,2411898376,1.50061E+11,1.20676E+11,,3.41251E+11,0.2191694630340725,4.188375713420104,0.4397392863727039,0.3536295658364042,0.5441996869935304,8555.922603814295,1.995429572,60.16,30,62.95,-0.176723909,0.9654128643284934,0.1854745332851424,0.1439224875125199,3.41251E+11,0.2176228250160541,5673.084362939948,-2.059170824,71.43,350,72,3.5,6661.9,118.82,100.7,113.95,6661.9,419251325,1330.69,3996216.6,2693.57,0.08,-0.334661,의료/의약,Growth,0.2446554001282048,-0.281148507,1767.26,0,0.16668038,0,0,0.034868862,0,0.07023086,0.102290444,0.21363957,0,0,0.13403401,0,0.058922336,0,0.12704448,0.03295597,0,0,0.000650588
오션브릿지,2016,Dec_16,617.92,10.75,6600,1135,2016-12-01,8622720,11529962905,4398840271,4004363747,895027320,3144885000,7180537846,0,3153177605,2552260491,,15929640570,0.4744978622253704,2.8793495380228755,0.1979440522304264,0.1602208461505795,0.2471821763685667,295.9925048012692,3.497872143805233,31.54,6,65.61,-0.36963072,0.4332168462876762,0.049768736,0.02252293,15929640569,-0.346746428,-109.4481421,1.2445157485441358,93.75,100,72,1.25,8934.6,96.96,94.2,96.342,8934.6,371101605,1182.28,2407562.2,1983.75,0.4669999999999998,-0.406637,화학,Sensitive,0.2571025067587668,-0.255039678,4878.37,0,0.13646863,0,0,0.022820799,0,0.076527886,0.19331682,0.10417152,0,0,0.072175555,0,0.11327031,0.04540739,0.10733173,0,0,0,0.07927817
오스테오닉,2018,Feb_18,442,1.7,7700,998,2018-02-22,6454995,15428618425,11234333204,6964062510,7870672583,2609497500,2070477210,58721776,536855435,142100215,,5001782681,3.130551858897848,2.215462368817824,0.107332819,0.028409914,0.029987195,22.013993039498867,22.032405308516623,25.5,3,39.26,0.9743924524498152,0.356964507,-0.114556589,-0.203623139,5001782680,-0.305825085,-216.6849463,14.106883150180131,95.24,111.76,78,1.5,4314.5,99.92,109.8,98.855,4314.5,394798667,1079.58,2571190.2,2414.28,0.4929999999999999,-0.45569,의료/의약,Growth,0.2601019061218916,-0.287764062,3174.04,0,0.14049761,0,0,0.053385675,0,0.06348056,0.26568028,0.14237973,0,0,0.13058248,0,0.07303931,0.043497175,0.14867528,0.037479963,0,0,0.09724191
오에스피,2022,Oct_22,1582.84,5.62,8400,1018,2022-10-14,9346160,14755351668,7092703968,3644806261,161465374,3614240000,12535893283,-146989332,1768649675,1557028060,,10510626339,0.2378452413259805,4.048322629897941,0.1682725289583715,0.1481384657565648,0.097295136,166.5954852046188,10.200880511286105,1.87,6,65.52,-0.014111017,0.3283456603041803,-0.010360278,-0.035129137,10510626338,-0.103973725,-141.1566036,4.887965980972949,94.12,100,79,3,-2148.4,117.13,88.8,109.16,-2148.4,414005699,1426.66,3771473.5,2212.55,0.032,0.589025,식품,Protective,0.258585278,-0.292602397,3532.76,0,0.07852664,0,0,0,0,0.07895383,0.07030644,0.12524201,0,0,0.14708315,0,0.111383006,0,0.11363409,0,0.013343751,0.07156551,0.021134185
오이솔루션,2014,Feb_14,304,9.31,10000,1253,2014-02-27,5179609,36450986438,11679994618,22004988606,11948262277,2201332500,15917839408,-10834511400,5101259217,4349020421,,40639501330,4.6609242593683815,1.6564874034091104,0.1255246508951196,0.1070146108753938,0.597010721,839.6426103,2.779260878520457,19.07,2,69.04,-4.323537079,0.006566931,0.028172058,0.029730773,40639501329,-0.919828547,-154.122749,1.1928023280323348,93.33,115.38,76,2.5,6803.9,101.7,109.2,93.98,6803.9,351791760,1071.3,1957315.4,1978.43,0.6679999999999997,-0.738332,IT,Growth,0.2416684450294068,-0.283012412,1506.7,0.08717566,0.12949257,0,0,0,0,0.039949484,0.170159,0.08438167,0.046473347,0,0.1037448,0,0.10515648,0,0.10907139,0.000872577,0,0.014795695,0.05400105
오킨스전자,2014,Dec_14,268.25,73.2,7100,9,2014-12-24,6200000,18545250127,35537475329,15922823114,14281451216,2156250000,18198941663,-319257537,5034902194,3727782661,,35317120418,1.5075051724593598,1.1646961091148629,0.1425626476453576,0.1055517159066023,0.1860548471340088,601.2552679032258,4.742584901540989,30.74,6,37.54,-0.251358187,0.085932128,0.070851009,0.066374998,35317120417,0.093856638,365.7780967741935,-2.889594119,93.33,122.22,72,2,8011.2,99.14,101.7,94.006,8011.2,363592748,1104.33,2085332.1,1946.61,0.5380000000000003,-1.226357,전자/회로,Growth,0.196538482,-0.260971734,10707.37,0,0.11442091,0,0,0.026234161,0,0.06872869,0.17563282,0.06639892,0.010648456,0,0.08211854,0,0.11353277,0.05114542,0.108594336,0,0,0,0.07980064
오토앤,2022,Jan_22,1713,8,5300,2774,2022-01-20,12875550,27874146376,13003246461,18493155748,6345711814,4955832000,1235464533,2280247,2061202483,1380648272,,36733558625,4.010423773579182,1.5072682432263913,0.056112246,0.037585476,0.2229161470086756,107.23023653358496,7.781149793520795,26.97,2,70.36,-40.03775821,0.1739162494401636,-0.039825261,-0.031863984,36733558624,-4.633947983,-159.4709539,6.822578670261715,93.33,183.33,84,1.25,6510.9,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,2862.68,0.4319999999999999,-0.02568,자동차,Sensitive,0.2516879406793114,-0.266001298,2059.95,0,0.14007592,0,0,0.07276219,0,0.06370782,0.18832532,0.23799726,0,0,0.1579069,0,0.09446205,0,0.17746821,0.03991452,0.003783189,0,0.07598895
오파스넷,2018,Aug_18,861.66,13.3,11000,1401,2018-08-24,4025902,26401367183,3807355463,11225243274,2420717629,1483751000,14475179069,34853254,-184799765,-104396457,,11635924367,0.853204062,2.3519639208311025,-0.015881829,-0.008971909,-0.006527315,-25.93119679,-89.62544808,24.43,1,58.62,-0.227521373,0.2991046372878174,-0.064503162,-0.052101135,11635924366,-0.198169459,-791.0098691,-94.41795155,94.44,208.33,73,1.5,9038.3,101.25,100.1,99.462,9038.3,401131047,1121.15,2646778.2,2293.21,0.439,-0.48948,소프트웨어,Growth,0.2252577128204048,-0.277619767,2213.33,0,0.1155572,0,0,0.08591836,0,0.0513243,0.24492307,0.10308659,0,0,0.11224086,0,0.12656316,0.014171747,0.10746391,0.008823693,0,0,0.10052758
오픈놀,2023,Jun_23,510.36,0.58,10000,49,2023-06-30,9805000,21518816482,9030931112,6828209714,2572218010,840429000,-224803277,758666755,685179971,-560633830,,16267964769,6.840194408747975,3.1514580517173614,0.042118358,-0.034462444,-0.407943607,-57.17836104,30.866809838491324,49.62,3,73.64,-69.17841205,2.009355741789335,0.020777423,-0.037288705,16267964768,-0.573823919,-60.31057501,16.350640691567477,93.75,-40,76,3.5,1470.3,116.27,100.8,111.16,1470.3,421453923,1296.71,3803796.7,2564.28,0.063,0.581907,소프트웨어,Growth,0.2287884641283605,-0.278437832,3333.62,0,0.09331143,0,0,0,0,0.05465698,0.06329789,0.16816504,0,0,0.09863819,0,0.068412215,0,0.11108298,0.034103982,0.01866296,0.01590429,0
오픈엣지테크놀로지,2022,Sep_22,44.25,12.42,10000,78,2022-09-26,20837140,23122971264,8046278320,8020858502,2798059626,1767047400,-49338001101,2768767024,-6076710118,-6303500055,,7007943098,-0.241481922,2.8828549036533047,-0.867117503,-0.899479343,0.1406962588778287,-302.5127275,-3.348906079,3.32,6,73.5,0.1636005941705413,-0.281358927,1.2647004724891344,1.9174646273764395,7007943097,-0.239979136,398.5575245451152,-1.489846062,94.74,-166.67,82,2.5,-75.4,116.53,91.5,108.82,-75.4,416766652,1391.59,3751787.1,2220.94,-0.006,-0.612291,소프트웨어,Growth,0.2352443463241716,-0.301340065,2623.44,0,0.11279181,0,0,0,0,0.0736604,0.09384741,0.15590474,0,0,0.14118348,0,0.11022647,0,0.105784714,0,0,0.036208086,0.037331842
온코닉테라퓨틱스,2024,Dec_24,198.96,1.78,13000,92,2024-12-19,10803960,29098569226,6649338626,2730336593,140252574,4603730000,-41960573575,1778890915,-3813950482,-10941594104,,4014900000,-0.080684496,10.657502558696432,-0.94994906,-2.725246981,0.3075386098959411,-1012.739227,-8.620279377,46.28,24,76.03,2.052227025393226,10.11795379522595,-1.05590156,-2.805151071,4014899999,0.3702345979809973,-1168.465757,0.2054470899163494,72.73,-150,68,3,9608.5,119.51,88.2,114.91,9608.5,415603777,1434.42,,2435.93,0.181,0.33184,의료/의약,Growth,0.2053692975449448,-0.279709061,1232.44,0,0.20841949,0,0,0.0539282,0,0.06997189,0.114966124,0.22647542,0,0,0.14359389,0.001111091,0.07411289,0,0.11397723,0.000465829,0.014665239,0,0.03666483
온코크로스,2024,Dec_24,635.05,1.07,7300,1313,2024-12-18,11857937,14340387387,971642359,1323452630,123268060,5196123500,-45547445888,1629128021,-3114740623,-2835394287,,234291590,-0.037361537,10.83558796,-13.2942912,-12.10198918,0.073224008,-239.1136238,-4.451513219,17.3,36,70.42,-0.00685625,-4.417794411,61.11207959352837,33.94502265010767,234291589,-0.04375746,116.2963897514382,-2.030544421,71.43,-127.27,68,3,9608.5,119.51,88.2,114.91,9608.5,415603777,1434.42,,2484.43,0.181,-0.178494,의료/의약,Growth,0.2072719444735562,-0.280525392,1275.59,0,0.20922497,0,0,0.053900376,0,0.06882125,0.110014684,0.22357538,0,0,0.1415074,0,0.07210935,0,0.11580974,0,0.012776859,0,0.034870047
올리패스,2019,Sep_19,11.07,0.4,20000,419,2019-09-20,13875738,19668783179,14264253454,17924441025,36127097624,6577369000,-1.13916E+11,414590954,-9678782316,-9037530266,,512908833,-0.505514967,1.0973164045432209,-18.87037558,-17.6201494,0.084523159,-651.3188896,2.0786191236827483,17.42,1,50.93,0.1960324495120865,0.5373215051453021,19.10492527534454,39.36934808694082,512908832,-0.197688725,1354.0117160615168,0.2097296766373682,85.71,-212.5,72,1.5,5232.8,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,2091.52,0.133,-0.496142,바이오,Growth,0.2562812970159159,-0.275849891,2675.85,0,0.118081294,0,0,0.089659825,0,0.050001808,0.19229266,0.123693965,0,0,0.107227504,0,0.079824224,0.020273613,0.08915702,0.011370793,0,0,0.07093199
올릭스,2018,Jul_18,876.72,50.84,36000,847,2018-07-18,6441544,13792597888,5445902620,427869083,1960621103,2602772000,-14270959793,527600048,-2005961982,-1942489177,,0,-0.214395348,32.23555623905642,0,0,0.1743614629193874,-301.5564556,-8.399964941,30.68,1,50.47,0.1038133906657862,16.57537462697273,22.17527219128216,21.166549248810185,-1,-0.380055701,500.1030074466618,-4.947768645,93.75,250,80,1.5,6581.5,100.8,102.1,98.59,6581.5,402447534,1122.8,2633548.9,2290.11,0.4519999999999999,-0.371984,의료/의약,Growth,0.2240698912900404,-0.276362785,3389.37,0,0.12871172,0,0,0.09443805,0,0.06985169,0.25583842,0.09963517,0,0,0.123283915,0,0.116089165,0.03173564,0.1226798,0.009259407,0,0,0.10445543
옵티팜,2018,Oct_18,94.57,11.6,10000,463,2018-10-26,14217258,6522714000,13791121000,5566155000,1235006000,5964441000,0,-11641827000,-69126000,-76068000,,6881782000,-1.197938805,1.171852742153246,-0.010044782,-0.011053532,0.01339842,-5.35039879,-195.4788936,32.99,3,48.67,-0.04394343,0.1924897289445848,0.1076841332649335,0.1020212392023439,6881781999,-0.242866655,104.86002293831903,-187.6399208,93.33,0,77,1.5,6145.7,101.19,100.2,100.041,6145.7,402747935,1130.81,2675747.9,2027.15,0.3280000000000003,-0.121101,의료/의약,Growth,0.2269486066932488,-0.282798164,2550.17,0,0.11100148,0,0,0.09075442,0,0.043518286,0.2264136,0.10150977,0,0,0.10539247,0,0.1341126,0.009884611,0.09125448,0.004775684,0,0,0.09923509
와이더플래닛,2021,Feb_21,1,9.48,16000,1357,2021-02-03,6763282,4357164887,3948612839,7392081871,2146807711,2866641000,-13631690692,320557746,-3581862780,-3670465811,,21601677207,-0.913293785,0.5894367734337016,-0.165814105,-0.169915779,0.3514259793561049,-542.7048304,0.344265521,31.11,3,43.79,0.5352047001337218,-0.46345147,-0.096201767,-0.0980711,21601677206,-0.020034583,-171.9522959,1.3501960152959305,93.75,133.33,75,0.5,7928.2,102.8,97.4,101.58,7928.2,447557482,1111.72,3273081,3129.68,0.85,0.019901,소프트웨어,Growth,0.2440000875602151,-0.290297652,4080.41,0,0.1628134,0,0,0.06339658,0,0.02789113,0.23721574,0.30052066,0,0,0.1260223,0,0.09132641,0,0.18232183,0.05675088,0,0,0.07598558
와이랩,2023,Jul_23,1821.64,14.11,9000,1917,2023-07-20,15831354,15476166918,3886366782,7350663460,863419821,6370677000,-15104555877,50844807,-435498328,-572434054,,29780532001,-0.94599229,2.105410892801233,-0.014623591,-0.019221754,0.06592558,-36.15824989,-25.59929557,21.92,1,62.47,0.7186495416986886,0.5788707418536887,0.034986533,-0.040171554,29780532000,0.1207936245149889,-64.81635936,-15.73654639,94.12,200,75,3.5,1673.3,116.53,103.5,111.29,1673.3,421803807,1286.3,3817915.3,2600.23,0.043,-0.454234,엔터,Growth,0.2492914393858456,-0.286423586,1116.29,0,0.08458975,0,0,0,0,0.059930377,0.051872525,0.16805913,0.014141412,0,0.09000233,0,0.039320216,0,0.12397164,0.041820526,0.040353324,0.019634215,0
와이바이오로직스,2023,Dec_23,227,4.7,9000,835,2023-12-05,14823148,12366943501,9455781531,12760087490,819835856,6160949000,-98688407723,6554881118,-5777533001,-5710658169,,856156961,-0.157956452,0.9691895538092428,-6.748217049,-6.670106568,0.066424182,-385.2527256,-1.426699196,29.75,5,73.74,0.052045603,-0.144321652,-2.211425747,-2.139534648,856156960,-0.165465596,883.3307808165985,-0.773856592,76,0,69,3.5,6798,117.56,99.7,112.73,6798,420147908,1303.98,3914316.8,2494.28,0.065,-0.602529,바이오,Growth,0.2496504336801292,-0.28655751,1586.07,0,0.12994455,0,0,0,0,0.058345612,0.074321434,0.17104399,0,0,0.099359065,0,0.052938007,0,0.11499669,0.030920658,0.021942228,0.004256433,0.002010902
와이엠텍,2021,Sep_21,1696.19,30.73,28000,2939,2021-09-10,5393000,20645818495,12583143347,4115989979,497129583,2387500000,21356711367,348864282,3524168291,3018119692,,13045645016,0.1914707623553853,5.016003100186362,0.2701413603296532,0.2313507448883047,0.1252691742627417,559.6365088077137,8.119885294093068,54.42,6,57.07,0.062998307,-2.313734887,0.007330599,0.004429165,13045645015,-0.058170728,-157.2164239,2.4028154701886244,93.75,175,87,0.75,7243.1,108,104.2,103.17,7243.1,463972259,1169.54,3509125.9,3125.76,0.546,-0.559905,전자/회로,Growth,0.2520226224775272,-0.285852594,28926.73,0,0.17345342,0,0,0.06817885,0,0.0531536,0.2396111,0.26981604,0,0,0.15090667,0,0.09601099,0,0.21287708,0.019666221,0,0,0.08584972
와이엠티,2017,Apr_17,706,42.75,21000,842,2017-04-27,3602600,38317049936,41789564097,21285231635,15605509578,1542850000,26784404863,-141964571,11079762474,7742772715,,49939560590,1.3088650438158134,1.8001706813936675,0.221863435,0.1550428682896827,0.274709703,2149.217985621496,3.9004331474985374,46.52,6,62.31,-0.714311866,0.6868733676170442,0.047897096,0.066755163,49939560589,0.097379109,1025.247454338533,0.4456320771237267,93.75,225,81,1.25,6649.8,98.5,101.8,97.442,6649.8,376573253,1132.73,2451119.3,2209.46,0.504,-0.641104,화학,Sensitive,0.2732071297742844,-0.242463732,5176.06,0,0.16903837,0,0,0.06331216,0,0.08561305,0.21358289,0.11625217,0,0,0.08742871,0,0.09714877,0.056671888,0.13702969,0,0,0,0.091195896
와이제이링크,2024,Oct_24,800.57,0.52,12000,961,2024-10-18,14221573,36170236083,46762365257,19856463347,19345719042,5585620000,34275594213,3869204738,1387885843,2251318723,,24375402366,0.8964511049602819,1.8215850149601165,0.056937966,0.092360269,0.051481755,158.303074,31.50865697748889,28.82,18,75.11,0.120777044,-0.132353155,-0.131714132,-0.052934854,24375402365,-0.119389227,-337.7217761,27.00130907515982,69.57,283.33,72,3.25,7836.4,119.01,101.8,114.69,7836.4,415689646,1361,4110779,2593.82,0.1589999999999998,-0.163427,기계제조,Sensitive,0.2385895904736929,-0.267410874,1319.59,0,0.18190788,0,0,0.052228305,0,0.067687444,0.14045541,0.23990248,0,0,0.13540673,0,0.072182976,0.000292431,0.14442115,0.012399014,0,0,0.031702995
와이즈넛,2025,Jan_25,64.85,0.27,17000,10,2025-01-24,13065612,45545681170,7840939062,6322664832,542514804,6069306000,33959891719,-1341961647,-2924199555,-1771407779,,21528184354,0.1774533498134464,7.203557737156357,-0.13583122,-0.082283194,-0.045787912,-135.5778649,-15.90911965,20.57,36,33.25,0.015890804,-0.636721408,-0.234115828,-0.203606496,21528184353,-0.149174946,-462.1763944,-30.00862387,71.43,-350,62,3,,,91.2,115.71,,411014873,1455.79,,2536.8,0.25,-0.295638,소프트웨어,Growth,0.2332403770425505,-0.28243709,2871.21,0,0.18068548,0,0,0.03356818,0,0.08008024,0.116267554,0.21789125,0,0,0.14470476,0.020909838,0.06059271,0,0.12559721,0.004525682,0.005775224,0,0.02046706
와이팜,2020,Jul_20,407,8,11000,712,2020-07-31,37141356,44855751088,11236692173,7125109184,1941124023,16713610000,8098366930,1912831345,-621477876,257514763,,11073619873,0.3392440878792422,6.295447540470981,-0.056122378,0.023254795,0.009635795,6.933369987891664,-75.66835743,27.25,6,75.46,-0.301027738,-0.306265547,-0.151523741,-0.067106144,11073619872,-0.882387622,-298.2213336,-79.54951832,93.33,100,55,0.5,6472.2,99.69,85.1,99.63,6472.2,416525863,1198.9,3089454.2,2249.37,0.5340000000000001,0.031634,전자/회로,Growth,0.2251909706733947,-0.274926655,21062.73,0,0.10855549,0,0,0.06827248,0,0.03170502,0.16303866,0.15408841,0,0,0.06717797,0,0.06761796,0,0.11074432,0.016386662,0.014135286,0,0.032004166
용평리조트,2016,May_16,28.1,0.1,7000,291,2016-05-27,48133333,2.88887E+11,6.81764E+11,4.07963E+11,2.4987E+11,1.9E+11,1.23714E+11,-895778823,26430358769,11572555466,,1.76303E+11,2.1029260666833305,0.7081204738060272,0.1499139977082842,0.065639974,0.036994549,240.42705428273584,11.835550868946283,35.99,6,69.72,0.3868253334616396,0.2549915341046881,0.021159769,0.035999505,1.76303E+11,0.023860763,158.16145295818183,-5.692500244,94.12,-100,74,1.5,9348.1,94.98,99.8,95.63,9348.1,370896643,1171.51,2319116,1969.17,0.3319999999999998,-0.028737,스포츠,Protective,0.254273435,-0.249693313,1186.53,0,0.14316821,0,0,0.031001477,0,0.06032833,0.2211766,0.1330896,0.001298016,0,0.08083526,0,0.12770839,0.056324314,0.11871936,0,0,0,0.09970007
우리손에프앤지,2016,Jul_16,455.1,40.4,2210,639,2016-07-27,61221800,71538893007,1.69211E+11,88619766986,54884179951,25799610000,64901651822,-11975540537,5964360816,3247475787,,44581091230,1.822834324,0.8072566137338365,0.1337867838458471,0.072844242,0.041250505,53.04443493984169,16.304440686440188,69.33,6,73.15,-0.067275621,0.034786842,-0.036071876,-0.023849934,44581091229,-0.154107057,-191.7983494,12.768776500605352,93.75,100,72,1.25,7491.1,95.1,101.6,95.431,7491.1,371383929,1144.09,2350603.7,2025.05,0.183,-0.607668,식품,Protective,0.2611134024089483,-0.247218411,4724.25,0,0.12295054,0,0,0.04536959,0,0.039009828,0.21678703,0.13781291,0,0,0.06434748,0,0.11109341,0.056362946,0.11672582,0,0,0,0.10491553
우양,2019,Nov_19,1,6.3,4200,1037,2019-11-20,12858000,40527777577,62740006221,63815096922,19972766642,1000000000,17257273251,-11992397,3217599059,1758582166,,56362235234,4.592303304864216,0.6350813448820166,0.057087854,0.031201427,0.09638559,136.76949494478146,6.054178869648905,45.24,6,67.04,0.1596201383495259,-0.011526922,-0.005215077,-0.005410081,56362235233,-0.136925909,-169.1434053,3.351049125998826,93.33,100,72,1.25,5456.7,100.37,102,99.481,5456.7,407460269,1167.45,2897353.1,2125.32,0.258,-1.241969,식품,Protective,0.257885469,-0.258240213,3506.74,0,0.12773506,0,0,0.09734811,0,0.04982222,0.20560943,0.14201368,0,0,0.09294873,0,0.086244956,0.011435826,0.105295695,0.016750142,0,0,0.06329595
우진아이엔에스,2018,Sep_18,129.06,0.77,15000,11,2018-09-14,7622000,72606698385,30056831315,24054256336,1290227191,3111000000,70354520080,1507080290,3459144492,2593872251,,34343902011,0.3380499462726585,3.0184553357542634,0.1007207768905254,0.075526428,0.034597603,340.3138613224875,22.35207183504956,53.21,6,60.32,0.060958292,-0.441915291,-0.061701146,-0.044418577,34343902010,-0.191043704,-1869.84461,18.97641384741022,93.33,0,77,1.5,8415.6,101.54,101,100.221,8415.6,402999746,1120.6,2650057.6,2318.25,0.3619999999999999,0.016914,건설,Sensitive,0.2512317188178739,-0.249865917,131.7,0,0.123696916,0,0,0.08326501,0,0.053671256,0.24400282,0.105121806,0,0,0.122089796,0,0.13410558,0.013248871,0.1076545,0.003831416,0,0,0.107601106
우진엔텍,2024,Jan_24,1,15.5,5300,2707,2024-01-24,9271339,23247344297,16697709144,5461452996,1617661521,3574769500,11741164720,9040321,5874298651,4532708708,,30398728955,0.4619331991750289,4.256622608310735,0.193241588,0.1491084944607349,0.2957726745890063,488.8947225422347,5.594870277561583,40.99,6,87.64,-0.092184493,1.5233441216153372,0.041404173,0.021676816,30398728954,-0.107998706,-24.66649197,1.377119794077995,75,166.67,68,3.5,9095.8,118.19,101.6,113.17,9095.8,415758762,1323.57,3924203.2,2469.69,0.087,-0.120773,전자/회로,Growth,0.2529600724714486,-0.293417253,26328.03,0,0.11940096,0,0,0.022360003,0,0.051704627,0.06985757,0.17593658,0.006050332,0,0.10063326,0,0.030836614,0,0.10608147,0.03920547,0.023758285,0.013673454,0
