latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,date
2.881498,3.000746,3.061928,2.2720957,0.0,0.068563834,1.0433471,1.709783,2022-06-15
2.9173524,3.017769,3.0787127,2.2454314,0.0,0.07892187,1.019847,1.6763839,2022-06-16
2.9537647,3.0318184,3.094889,2.2210608,0.0,0.094936684,0.9913638,1.6420015,2022-06-17
2.9908428,3.0452137,3.1100838,2.1955929,0.0,0.112877116,0.9614285,1.6057549,2022-06-20
3.0260484,3.0513287,3.1245515,2.169751,0.0,0.13587044,0.92644215,1.5673959,2022-06-21
3.0603874,3.0532162,3.140526,2.146189,0.0,0.16334105,0.89014673,1.5308462,2022-06-22
3.0975363,3.055949,3.157372,2.1183295,0.0,0.19276719,0.85271543,1.4909929,2022-06-23
3.1390903,3.0624459,3.1755207,2.0848598,0.0,0.22222914,0.81621814,1.447135,2022-06-24
3.1818507,3.073247,3.194042,2.0494611,0.0,0.24978617,0.7847771,1.4049636,2022-06-27
3.223468,3.084218,3.2147849,2.01255,0.0,0.27457172,0.7560821,1.365034,2022-06-28
3.2662337,3.096985,3.2391055,1.9752984,0.0,0.29739577,0.7316459,1.3280003,2022-06-29
3.312334,3.1091623,3.2644603,1.9368241,0.0,0.31959534,0.7100666,1.2901305,2022-06-30
3.3599827,3.1144087,3.2888954,1.898677,0.0,0.34498936,0.68682814,1.2497976,2022-07-01
3.4117606,3.1117508,3.3121579,1.8434033,0.0,0.37423998,0.6588827,1.19487,2022-07-04
3.4672766,3.1030717,3.3317525,1.7783496,0.0,0.40911472,0.6294202,1.1281213,2022-07-05
3.5230882,3.0912588,3.351404,1.7084267,0.0,0.44546592,0.60050416,1.05733,2022-07-06
3.5791934,3.0770926,3.369419,1.632675,0.0,0.48262978,0.5709856,0.97954154,2022-07-07
3.6310594,3.060314,3.3844013,1.5574908,0.0,0.5208178,0.5415964,0.90098655,2022-07-08
3.6789186,3.0400727,3.4011796,1.4844065,0.0,0.55947524,0.5109573,0.8255453,2022-07-11
3.7237458,3.0225174,3.4173062,1.4128973,0.0,0.5951095,0.48288432,0.75231636,2022-07-12
3.7713993,3.0085084,3.4326189,1.3421795,0.0,0.63046896,0.45829508,0.6770532,2022-07-13
3.8159463,2.9955,3.4486396,1.2719841,0.0,0.66227496,0.4349256,0.6045767,2022-07-14
3.8580072,2.9795246,3.4632978,1.2066983,0.0,0.69703984,0.41253442,0.5350467,2022-07-15
3.8910112,2.9599826,3.4746344,1.1472561,0.0,0.7318228,0.38908112,0.4689504,2022-07-18
3.9248712,2.9449773,3.491855,1.0961187,0.0,0.76352835,0.36974344,0.41092885,2022-07-19
3.953849,2.9316373,3.5115397,1.0491737,0.0,0.79044163,0.3512744,0.35995662,2022-07-20
3.9799373,2.9205172,3.5357172,1.0089464,0.0,0.81510043,0.3335741,0.31824303,2022-07-21
4.0076666,2.9130757,3.5637536,0.9713399,0.0,0.8357818,0.31873706,0.28292108,2022-07-22
4.0287623,2.9086635,3.5925632,0.932531,0.0,0.84742576,0.30507773,0.25260568,2022-07-25
4.0517793,2.9086664,3.6201403,0.89580554,0.0,0.85669917,0.29599535,0.2239406,2022-07-26
4.07835,2.9134881,3.6492445,0.8575884,0.0,0.86100566,0.29149082,0.19752453,2022-07-27
4.099848,2.9144275,3.6768496,0.82276106,0.0,0.8643091,0.28603584,0.17634223,2022-07-28
4.1170554,2.9135,3.704579,0.7898117,0.0,0.86586297,0.2797306,0.15955888,2022-07-29
4.1416802,2.9155092,3.7404253,0.76326966,0.0,0.8721811,0.27521464,0.14807628,2022-08-01
4.1741815,2.920951,3.7791872,0.7267781,0.0,0.8775783,0.26810583,0.13093685,2022-08-02
4.2038608,2.925773,3.813522,0.68367136,0.0,0.87961364,0.25867733,0.109505996,2022-08-03
4.21511,2.9319327,3.8372443,0.64593875,0.0,0.87332535,0.25004598,0.093166694,2022-08-04
4.2159724,2.9343107,3.8561695,0.6129176,0.0,0.8663058,0.23891188,0.08034395,2022-08-05
4.2200923,2.9372098,3.8771873,0.58532596,0.0,0.8636911,0.2287149,0.07014595,2022-08-08
4.233089,2.9425185,3.9064887,0.5670058,0.0,0.8689897,0.21951409,0.06426714,2022-08-09
4.248675,2.9515922,3.9363656,0.552129,0.0,0.8734895,0.21471085,0.061391342,2022-08-10
4.2607555,2.9584582,3.9625435,0.5393733,0.0,0.87633735,0.21161492,0.06012248,2022-08-11
4.2731986,2.9644697,3.988758,0.52923673,0.0,0.8790849,0.21236666,0.063295946,2022-08-12
4.274064,2.9642649,4.00617,0.52357996,0.0,0.87943506,0.21282472,0.07128273,2022-08-16
4.2769213,2.9618483,4.020361,0.520513,0.0,0.8823157,0.21504964,0.07986282,2022-08-17
4.289332,2.9626386,4.039967,0.5228602,0.0,0.89089143,0.21845807,0.08902894,2022-08-18
4.29775,2.960416,4.055221,0.5240227,0.0,0.8971652,0.22158457,0.09644638,2022-08-19
4.305743,2.9556515,4.069598,0.52560085,0.0,0.90411735,0.22388639,0.10336302,2022-08-22
4.3216596,2.9541285,4.08497,0.5262543,0.0,0.9129254,0.225859,0.105679974,2022-08-23
4.3444057,2.9560306,4.1012335,0.5269177,0.0,0.9242124,0.22553124,0.103404865,2022-08-24
4.3647695,2.9569871,4.1109834,0.5250342,0.0,0.9332621,0.22485532,0.09774636,2022-08-25
4.382696,2.954308,4.128068,0.5266994,0.0,0.9463137,0.22054084,0.09748243,2022-08-26
4.394462,2.9466822,4.1380916,0.5268345,0.0,0.9572395,0.21760954,0.0976045,2022-08-29
4.4128966,2.9429455,4.1431594,0.52378345,0.0,0.9675731,0.2157227,0.09100257,2022-08-30
4.4365706,2.9409947,4.153158,0.5235934,0.0,0.98290634,0.21204127,0.085705385,2022-08-31
4.4565825,2.9374015,4.163009,0.5243695,0.0,0.9983039,0.20724232,0.08241318,2022-09-01
4.4955783,2.9448938,4.188228,0.52692485,0.0,1.0109948,0.20611562,0.08194278,2022-09-02
4.5448794,2.9538667,4.2208247,0.5330483,0.0,1.0270461,0.20655169,0.085443124,2022-09-05
4.6086354,2.9660316,4.2649274,0.543535,0.0,1.0506868,0.20718981,0.0933982,2022-09-06
4.6730394,2.9729762,4.302651,0.5556303,0.0,1.0769076,0.20932902,0.103789195,2022-09-07
4.749608,2.982773,4.342582,0.5682086,0.0,1.1097513,0.21086831,0.11425482,2022-09-08
4.8355923,2.9931152,4.3795238,0.57866216,0.0,1.1461403,0.21548153,0.124029145,2022-09-13
4.924238,3.0038335,4.417189,0.590845,0.0,1.1856618,0.22024806,0.13775156,2022-09-14
5.0134153,3.0146182,4.4505877,0.6019871,0.0,1.2256953,0.22549446,0.15073799,2022-09-15
5.098746,3.0222077,4.4788938,0.61559534,0.0,1.2672582,0.2285194,0.16459022,2022-09-16
5.1867366,3.0304656,4.506145,0.62739766,0.0,1.3096398,0.23148365,0.17711197,2022-09-19
5.2743006,3.0363846,4.5292645,0.6395172,0.0,1.3538508,0.23455514,0.18777083,2022-09-20
5.3664594,3.0432637,4.5535474,0.6501819,0.0,1.3999273,0.23802574,0.19867562,2022-09-21
5.4572124,3.0482125,4.5772243,0.661127,0.0,1.4480402,0.2393712,0.20988403,2022-09-22
5.5448313,3.0502837,4.600081,0.672603,0.0,1.497471,0.23906393,0.22119902,2022-09-23
5.6308427,3.0516062,4.622793,0.6871346,0.0,1.5500436,0.23567219,0.23339687,2022-09-26
5.7197204,3.0541847,4.6425986,0.6999332,0.0,1.6044512,0.23055096,0.24217997,2022-09-27
5.8114944,3.0582533,4.6608095,0.7109219,0.0,1.6598417,0.22515549,0.2489935,2022-09-28
5.9046063,3.0603504,4.6718802,0.7173965,0.0,1.7169336,0.22034366,0.24968909,2022-09-29
5.9909563,3.0559983,4.67247,0.72244346,0.0,1.7749413,0.21744294,0.24664973,2022-09-30
6.077139,3.0494792,4.6704164,0.7288134,0.0,1.8375708,0.21519102,0.24159418,2022-10-04
6.1680923,3.046724,4.6760087,0.72806823,0.0,1.8989242,0.2064621,0.23257242,2022-10-05
6.26403,3.0465298,4.6819158,0.7225629,0.0,1.9605657,0.19565262,0.22076355,2022-10-06
6.354719,3.0459225,4.6900964,0.7181524,0.0,2.0209172,0.17932375,0.21010123,2022-10-07
6.440339,3.0436802,4.69507,0.7130114,0.0,2.079239,0.16099776,0.19992791,2022-10-11
6.525577,3.0435433,4.70349,0.7076255,0.0,2.1378117,0.1401725,0.18764745,2022-10-12
6.620693,3.0462103,4.7156205,0.70116377,0.0,2.2024198,0.118826464,0.1763166,2022-10-13
6.7124267,3.0511355,4.7232985,0.6927706,0.0,2.2668889,0.096133545,0.16356884,2022-10-14
6.790339,3.055076,4.7297316,0.6888262,0.0,2.327768,0.07078417,0.15589033,2022-10-17
6.867819,3.0603058,4.7326674,0.6816207,0.0,2.3862274,0.04812338,0.1494237,2022-10-18
6.949462,3.0682757,4.736604,0.67388535,0.0,2.447942,0.027271766,0.14836131,2022-10-19
6.993935,3.0745015,4.739133,0.6562674,0.0,2.481241,0.006477613,0.13818155,2022-10-20
7.0361714,3.0807433,4.7386374,0.6371528,0.0,2.5105689,0.0,0.12961946,2022-10-21
7.0799885,3.0897238,4.7389293,0.61534667,0.0,2.537521,0.0,0.1205145,2022-10-24
7.117296,3.0967543,4.7344675,0.5938666,0.0,2.5601954,0.0,0.1132928,2022-10-25
7.154245,3.1053042,4.7319927,0.574599,0.0,2.5832977,0.0,0.10790168,2022-10-26
7.1941447,3.1160545,4.731919,0.5578221,0.0,2.6083176,0.0,0.10440265,2022-10-27
7.240092,3.1283317,4.738034,0.5455663,0.0,2.6397653,0.0,0.10725127,2022-10-28
7.2831297,3.1423934,4.7447753,0.5337424,0.0,2.6673586,0.0,0.11340056,2022-10-31
7.3293276,3.1577437,4.750545,0.5205951,0.0,2.6938913,0.0,0.12075196,2022-11-01
7.360786,3.1663823,4.759741,0.5189816,0.0,2.7227805,0.0,0.13033949,2022-11-02
7.3827634,3.1719186,4.760835,0.5138875,0.0,2.7439215,0.0,0.13988768,2022-11-03
7.402563,3.1754553,4.7681932,0.515671,0.0,2.7714794,0.0,0.1509565,2022-11-04
7.4097314,3.173298,4.776815,0.524742,0.0,2.7975757,0.0,0.16367613,2022-11-07
7.408538,3.1695874,4.7868667,0.5371623,0.0,2.819651,0.0,0.17664085,2022-11-08
7.40278,3.1664443,4.798054,0.55227804,0.0,2.8391523,0.0,0.19057642,2022-11-09
7.3853984,3.1628563,4.8126493,0.5741247,0.0,2.8532963,0.0,0.20851813,2022-11-10
7.3569083,3.1608927,4.838259,0.60220766,0.0,2.8605213,0.0,0.22920428,2022-11-11
7.314341,3.157286,4.863997,0.6331217,0.048642106,2.8570821,0.0,0.25096238,2022-11-14
7.27272,3.1562831,4.8865027,0.66121066,0.09307123,2.8498394,0.0,0.27249968,2022-11-15
7.2232013,3.1576998,4.9193788,0.696314,0.14580715,2.8383439,0.0,0.2961532,2022-11-16
7.163931,3.1576092,4.943583,0.7302965,0.19115144,2.818811,0.0,0.31778204,2022-11-17
7.1027308,3.1587384,4.973903,0.76627684,0.24080908,2.7975576,0.0,0.33843458,2022-11-18
7.047204,3.1584866,4.994045,0.79370487,0.2766258,2.7749453,0.0,0.35458004,2022-11-21
6.98951,3.1582572,5.0173335,0.8211844,0.31405836,2.7511127,0.0,0.3684603,2022-11-22
6.927405,3.1555305,5.0369344,0.8481159,0.34954417,2.725015,0.0,0.3808595,2022-11-23
6.8686795,3.1509345,5.052095,0.87254,0.37816942,2.7005754,0.0,0.39157057,2022-11-24
6.8034587,3.145889,5.070927,0.8992038,0.40957516,2.6724043,0.0,0.4023707,2022-11-25
6.750055,3.1407263,5.0883574,0.9241408,0.438797,2.6524072,0.0,0.4154538,2022-11-28
6.6964164,3.1347592,5.1052194,0.94821537,0.46989864,2.6332712,0.0,0.4272312,2022-11-29
6.6457443,3.1312852,5.129914,0.9748037,0.5079693,2.6178226,0.0,0.44159126,2022-11-30
6.591102,3.1266391,5.1524734,0.9990611,0.5400576,2.5978315,0.0,0.45520997,2022-12-01
6.533987,3.1158752,5.170854,1.0302417,0.575836,2.5828335,0.0,0.47482395,2022-12-02
6.457789,3.1035798,5.195023,1.0713835,0.6254712,2.5620232,0.0,0.4976051,2022-12-05
6.392636,3.0902777,5.2034965,1.1054587,0.6611088,2.5454078,0.0,0.51912355,2022-12-06
6.311615,3.077908,5.2145452,1.1474986,0.71656543,2.5271337,0.0,0.5421474,2022-12-07
6.2309613,3.064795,5.219821,1.1862822,0.76990914,2.5075881,0.0,0.56276166,2022-12-08
6.1611466,3.0487628,5.2191577,1.221287,0.8166841,2.4946072,0.0,0.58061254,2022-12-09
6.0840716,3.0290234,5.2202487,1.2627122,0.875114,2.4842641,0.0,0.6041213,2022-12-12
6.0106854,3.0100641,5.2151837,1.3005922,0.9215756,2.4735143,0.0,0.625278,2022-12-13
5.9498835,2.9896123,5.1927686,1.3281856,0.94167787,2.461539,0.0,0.6427572,2022-12-14
5.8868346,2.9693217,5.1771398,1.3603764,0.9707449,2.4512193,0.0,0.6627426,2022-12-15
5.8252373,2.949173,5.1556296,1.3879526,0.99264324,2.4387054,0.0,0.676419,2022-12-16
5.770203,2.9300675,5.133612,1.4117837,1.0115743,2.4287436,0.0,0.68627393,2022-12-19
5.71369,2.9107616,5.1136928,1.4349194,1.0360261,2.4185812,0.0,0.6920228,2022-12-20
5.6591096,2.892233,5.0954165,1.4586756,1.0641996,2.4112816,0.0,0.6959405,2022-12-21
5.60998,2.8759172,5.078957,1.4792193,1.0892825,2.4056578,0.0,0.6973679,2022-12-22
5.556591,2.8560095,5.0707135,1.5024838,1.1230125,2.4001737,0.0,0.70465267,2022-12-23
5.504909,2.8350275,5.061209,1.5233765,1.1553462,2.3969388,0.0,0.71087706,2022-12-26
5.4553123,2.8144052,5.054929,1.5456901,1.1932415,2.3984945,0.0,0.7155858,2022-12-27
5.406735,2.7959392,5.0465302,1.5633675,1.2247183,2.396889,0.0,0.7191422,2022-12-28
5.3572793,2.776933,5.0380406,1.5798738,1.2605796,2.3947766,0.0,0.7169601,2022-12-29
5.314738,2.7608168,5.025063,1.5891182,1.2887216,2.3921669,0.0,0.70522606,2023-01-02
5.277743,2.7425098,5.006697,1.5859021,1.3171675,2.3913367,0.0,0.6791643,2023-01-03
5.2363133,2.718768,4.983975,1.5758476,1.351729,2.3901281,0.0,0.64483786,2023-01-04
5.201034,2.697258,4.958542,1.560764,1.3855845,2.3934112,0.0,0.6066061,2023-01-05
5.161177,2.6706738,4.9280734,1.546337,1.4227067,2.3997033,0.0,0.5725304,2023-01-06
5.1268907,2.6476917,4.9055357,1.5323462,1.4624817,2.4070873,0.0,0.5448885,2023-01-09
5.0931115,2.6265528,4.8857985,1.5175369,1.4978048,2.4119718,0.0,0.5240185,2023-01-10
5.056933,2.607689,4.867044,1.4999671,1.5295262,2.4117513,0.0,0.50870025,2023-01-11
5.02714,2.5962098,4.8578105,1.4849837,1.5651815,2.412103,0.0,0.49883306,2023-01-12
4.9953713,2.587253,4.8552885,1.4706856,1.6014479,2.4078696,0.0,0.49420774,2023-01-13
4.970664,2.5868824,4.858636,1.4520376,1.6268629,2.3988886,0.0,0.4894519,2023-01-16
4.945046,2.5898013,4.8628764,1.4375794,1.6495904,2.3904667,0.0,0.4913348,2023-01-17
4.9220223,2.594294,4.869779,1.4259391,1.6702772,2.3828597,0.0,0.49543846,2023-01-18
4.896384,2.5961826,4.875249,1.4138397,1.6884173,2.3721616,0.0,0.50009084,2023-01-19
4.8750434,2.6002607,4.885328,1.407239,1.70952,2.3669512,0.0,0.50961983,2023-01-20
4.840545,2.6029806,4.8902545,1.3976467,1.726148,2.3502185,0.0,0.51958275,2023-01-25
4.8158746,2.6099381,4.9025817,1.3927655,1.7435459,2.3400297,0.0,0.53221655,2023-01-26
4.7838626,2.6125867,4.908261,1.388814,1.7594428,2.3256872,0.0,0.5443412,2023-01-27
4.7561035,2.611765,4.9173827,1.3885564,1.7764758,2.31463,0.0,0.5575764,2023-01-30
4.734699,2.6114237,4.926807,1.3865422,1.7895187,2.3045309,0.0,0.56703484,2023-01-31
4.709904,2.6111386,4.9262967,1.3755711,1.7915606,2.2873566,0.0,0.5690372,2023-02-01
4.6930623,2.6083891,4.9316792,1.3659487,1.7918781,2.2748563,0.0,0.5715827,2023-02-02
4.6808143,2.6019454,4.941611,1.3601115,1.7954056,2.2661018,0.0,0.57473147,2023-02-03
4.672148,2.5925393,4.9543133,1.3565025,1.8011614,2.260592,0.0,0.5774574,2023-02-06
4.669194,2.583724,4.96785,1.3558171,1.8075995,2.2604742,0.0,0.580168,2023-02-07
4.677137,2.5796213,4.9877954,1.3574209,1.8157166,2.2653263,0.0,0.58148587,2023-02-08
4.673161,2.5695474,4.9994564,1.3593507,1.8230747,2.2647784,0.0,0.5832275,2023-02-09
4.664017,2.5570292,5.006747,1.3611281,1.830917,2.2607188,0.0,0.58269227,2023-02-10
4.65949,2.5428348,5.0178237,1.3670485,1.8457894,2.2632437,0.0,0.58391625,2023-02-13
4.643595,2.5271456,5.015079,1.3651273,1.8465548,2.2545576,0.0,0.58145845,2023-02-14
4.6255546,2.5100887,5.009524,1.3649453,1.8469564,2.2467902,0.0,0.5810285,2023-02-15
4.610388,2.4941862,5.002397,1.3667321,1.8462776,2.2397463,0.0,0.57922447,2023-02-16
4.598199,2.4797406,4.9980187,1.3699176,1.8477172,2.233131,0.0,0.5746078,2023-02-17
4.5904374,2.4654727,4.9984574,1.377408,1.8581554,2.2319787,0.0,0.57029855,2023-02-20
4.5884676,2.455371,5.00359,1.3837571,1.8673066,2.2315953,0.0,0.5641968,2023-02-21
4.5943894,2.4500527,5.0162864,1.3928686,1.880031,2.23751,0.0,0.5615282,2023-02-22
4.600593,2.443252,5.02727,1.4024959,1.8985194,2.2448723,0.0,0.55721277,2023-02-23
4.6109047,2.440504,5.0412965,1.4107652,1.9138312,2.2547648,0.0,0.5548468,2023-02-24
4.6227365,2.4361658,5.0562096,1.42117,1.9322015,2.268446,0.0,0.5546888,2023-02-27
4.638512,2.4323833,5.0729866,1.4312735,1.9511807,2.2846086,0.0,0.55352914,2023-02-28
4.656335,2.429598,5.091144,1.4434967,1.9742815,2.304674,0.0,0.5545866,2023-03-02
4.6723733,2.4272547,5.113078,1.4639158,1.9965345,2.3242366,0.0,0.5615122,2023-03-03
4.687368,2.423729,5.136199,1.4907652,2.023724,2.3441815,0.0,0.5708296,2023-03-06
4.706784,2.4236753,5.1648593,1.522473,2.051942,2.366825,0.0,0.5835387,2023-03-07
4.7240863,2.4233768,5.1921625,1.5571918,2.080083,2.390377,0.0,0.60019076,2023-03-08
4.747535,2.4249318,5.222655,1.5919079,2.1106164,2.4165566,0.0,0.6157622,2023-03-09
4.770575,2.4259965,5.250935,1.6250064,2.1402256,2.444204,0.0,0.6332292,2023-03-10
4.7935886,2.425515,5.2767377,1.6554111,2.1695588,2.4718847,0.0,0.64859706,2023-03-13
4.820577,2.4267051,5.304668,1.6850413,2.199313,2.5009696,0.0,0.6635112,2023-03-14
4.8441615,2.4256144,5.3258595,1.7107584,2.2281163,2.5288675,0.0,0.67550457,2023-03-15
4.867872,2.4265325,5.3434596,1.7339323,2.2536983,2.5557578,0.0,0.68555796,2023-03-16
4.887057,2.4214845,5.357651,1.7563004,2.2829661,2.5810812,0.0,0.6934781,2023-03-17
4.9089975,2.4220521,5.3730044,1.7750094,2.3058531,2.6049135,0.0,0.70016754,2023-03-20
4.932819,2.4248211,5.3891983,1.79348,2.3272111,2.6305916,0.0,0.7082048,2023-03-21
4.9494653,2.4231918,5.3975873,1.811613,2.3452759,2.6540694,0.0,0.71613014,2023-03-22
4.9715276,2.4256518,5.41095,1.8314811,2.3628461,2.6800268,0.0,0.72496825,2023-03-23
4.9958053,2.4268277,5.430574,1.855153,2.3887122,2.7078032,0.0,0.7362654,2023-03-24
5.017403,2.4266138,5.4477854,1.8778672,2.4118307,2.734432,0.0,0.7460775,2023-03-27
5.0398664,2.4277053,5.4605355,1.8968749,2.4266894,2.7590594,0.0,0.75126266,2023-03-28
5.0599427,2.4261825,5.475791,1.9184484,2.447459,2.7849689,0.0,0.7596457,2023-03-29
5.077066,2.424599,5.492248,1.9397914,2.4678857,2.808052,0.0,0.76924163,2023-03-30
5.0887675,2.4218533,5.5030465,1.9576383,2.4829128,2.8256822,0.0,0.77624196,2023-03-31
5.1044474,2.42479,5.5199695,1.9738731,2.4956632,2.8403883,0.0,0.7835955,2023-04-03
5.118647,2.427996,5.541028,1.9946879,2.5075366,2.8538399,0.0,0.7947886,2023-04-04
5.1301875,2.4306848,5.5626054,2.0186841,2.5185215,2.8677857,0.0,0.8096593,2023-04-05
5.1429467,2.4325173,5.5846105,2.04552,2.529182,2.8835285,0.0,0.8264264,2023-04-06
5.1576967,2.4352548,5.6030517,2.0683415,2.5329669,2.8969471,0.0,0.8394342,2023-04-07
5.168553,2.4342113,5.6210923,2.0953295,2.543162,2.9119077,0.0,0.8554542,2023-04-10
5.1815715,2.4338353,5.6410723,2.1229336,2.5535374,2.9256597,0.0,0.87065303,2023-04-11
5.1931653,2.4338663,5.65964,2.1505709,2.5616024,2.9386752,0.0,0.88656384,2023-04-12
5.2061768,2.4354613,5.6862473,2.1809208,2.5797706,2.950967,0.0,0.9073678,2023-04-13
5.2136636,2.439044,5.7062826,2.201998,2.5867095,2.9545784,0.0,0.9233678,2023-04-14
5.2231326,2.4442337,5.7279105,2.224807,2.5925367,2.9588988,0.0,0.9419025,2023-04-17
5.229906,2.446942,5.746974,2.2494159,2.5978127,2.9638274,0.0,0.9614345,2023-04-18
5.2383194,2.4499,5.7672505,2.275683,2.606011,2.971309,0.0,0.98254144,2023-04-19
5.2462335,2.454566,5.7852807,2.297707,2.6103132,2.9749439,0.0,1.0017297,2023-04-20
5.2527666,2.4574134,5.8018994,2.3207467,2.6195097,2.9803975,0.0,1.0224855,2023-04-21
5.2581487,2.459554,5.8165994,2.3402567,2.6278868,2.9829345,0.0,1.0411693,2023-04-24
5.2661004,2.4617605,5.8301272,2.3574972,2.6370487,2.986935,0.0,1.0566926,2023-04-25
5.27146,2.461974,5.838036,2.371513,2.6455076,2.988639,0.0,1.0682267,2023-04-26
5.276381,2.4611244,5.8430376,2.3843124,2.6555347,2.9921858,0.0,1.0781343,2023-04-27
5.28522,2.4640076,5.8478427,2.3896654,2.659132,2.9909706,0.0,1.0817806,2023-04-28
5.2899055,2.4640377,5.8493557,2.3976092,2.6683092,2.9936526,0.0,1.0878688,2023-05-02
5.295441,2.4644668,5.8533645,2.409579,2.676387,2.9971402,0.0,1.0963489,2023-05-03
5.302229,2.4624057,5.8594613,2.426246,2.6867993,3.0042062,0.0,1.1061456,2023-05-04
5.3081713,2.460389,5.8663483,2.4443855,2.6985843,3.011637,0.0,1.116802,2023-05-08
5.3152585,2.4613144,5.87382,2.4589434,2.7031546,3.0168803,0.0,1.1271193,2023-05-09
5.3174725,2.459097,5.8769946,2.4739685,2.70747,3.021408,0.0,1.1390915,2023-05-10
5.3162,2.4558198,5.877895,2.488482,2.712295,3.024705,0.0,1.1523429,2023-05-11
5.3215804,2.453667,5.8824444,2.5037198,2.7167554,3.033705,0.0,1.1662152,2023-05-12
5.32738,2.4506726,5.88784,2.5184343,2.7226965,3.0435476,0.0,1.1803553,2023-05-15
5.331576,2.4487803,5.8892016,2.5300863,2.7226157,3.050576,0.0,1.192629,2023-05-16
5.3398304,2.4480572,5.895761,2.5421746,2.7275412,3.0600202,0.0,1.2050978,2023-05-17
5.346203,2.446572,5.901359,2.5517335,2.7315269,3.0662558,0.0,1.2149324,2023-05-18
5.3521986,2.4439342,5.908964,2.5662677,2.7429817,3.0752287,0.0,1.2291641,2023-05-19
5.355787,2.4425032,5.914189,2.5801947,2.750314,3.0818298,0.0,1.2436575,2023-05-22
5.3533497,2.4387548,5.915437,2.5963192,2.756121,3.087298,0.0,1.2592098,2023-05-23
5.358278,2.4380488,5.9219465,2.6121616,2.7606785,3.0943854,0.0,1.2741853,2023-05-24
5.3626785,2.436829,5.926513,2.6252577,2.7605498,3.0983105,0.0,1.2874979,2023-05-25
5.36404,2.433531,5.932076,2.640498,2.7670605,3.1010852,0.0,1.3017932,2023-05-26
5.372744,2.4325676,5.946753,2.659455,2.7816074,3.1106675,0.0,1.3180164,2023-05-30
5.3713417,2.4286406,5.950812,2.6795368,2.7923043,3.117719,0.0,1.3340102,2023-05-31
5.3746367,2.4264152,5.9576807,2.6983037,2.8020916,3.1259556,0.0,1.3484505,2023-06-01
5.375732,2.4268725,5.961809,2.717436,2.8147159,3.1296732,0.0,1.3628948,2023-06-02
5.3788767,2.4314535,5.9700446,2.7405438,2.829824,3.1342237,0.0,1.379469,2023-06-05
5.3807397,2.4375637,5.9811854,2.7681882,2.8486474,3.139847,0.0,1.3997763,2023-06-07
5.3852267,2.4482994,5.9916778,2.7941346,2.8599663,3.144799,0.0,1.4193211,2023-06-08
5.390404,2.4594214,6.001184,2.8175914,2.8686826,3.1482723,0.0,1.4370152,2023-06-09
5.389732,2.467459,6.0066876,2.8429601,2.8805337,3.1491718,0.0,1.4556943,2023-06-12
5.391706,2.477258,6.010286,2.8659236,2.8911002,3.1516645,0.0,1.4742228,2023-06-13
5.392866,2.4879477,6.013439,2.8869317,2.8975086,3.152798,0.0,1.4919888,2023-06-14
5.39736,2.4992344,6.0165133,2.9038467,2.9044673,3.1538188,0.0,1.5060562,2023-06-15
5.4057302,2.508263,6.0217566,2.9228082,2.9185088,3.1600142,0.0,1.5209259,2023-06-16
5.409884,2.5139916,6.025788,2.9392095,2.9293733,3.1629417,0.0,1.5332671,2023-06-19
5.4150233,2.518681,6.0277925,2.9522357,2.9365287,3.1655576,0.0,1.543909,2023-06-20
5.4230886,2.5227437,6.0316677,2.9659586,2.9446263,3.172234,0.0,1.5551437,2023-06-21
5.432301,2.5244446,6.036547,2.9790998,2.9542892,3.1803558,0.0,1.5643629,2023-06-22
5.443724,2.5253203,6.041048,2.9913893,2.9643471,3.1903389,0.0,1.5729032,2023-06-23
5.455791,2.5254793,6.0449967,3.0029206,2.9755692,3.201161,0.0,1.5800388,2023-06-26
5.465586,2.5219822,6.045692,3.0154507,2.9891174,3.2135568,0.0,1.5875453,2023-06-27
5.4808664,2.5207565,6.046656,3.0247726,2.9977288,3.2280777,0.0,1.5929945,2023-06-28
5.493268,2.515525,6.046849,3.0365057,3.0134573,3.2442393,0.0,1.6006314,2023-06-29
5.51097,2.5093186,6.0528083,3.0492015,3.0335581,3.2640607,0.0,1.6075951,2023-06-30
5.5283484,2.5021563,6.0602293,3.060891,3.0504277,3.2831569,0.0,1.6136004,2023-07-03
5.5470157,2.496478,6.0701833,3.0737374,3.0645835,3.3018932,0.0,1.6208401,2023-07-04
5.5644913,2.4880416,6.081695,3.0913224,3.0848165,3.3229597,0.0,1.6305481,2023-07-05
5.5850677,2.4819558,6.094207,3.1068804,3.101353,3.342935,0.0,1.6371939,2023-07-06
5.6088104,2.4766042,6.110066,3.1221323,3.1221318,3.3643587,0.0,1.6418601,2023-07-07
5.6337304,2.4713,6.126413,3.1362894,3.1433032,3.3866315,0.0,1.6444589,2023-07-10
5.658609,2.4647958,6.142437,3.149005,3.1645741,3.4097288,0.0,1.6461252,2023-07-11
5.6797266,2.457453,6.1557875,3.1599333,3.1823585,3.430889,0.0,1.6474198,2023-07-12
5.698163,2.4492502,6.1661115,3.1736941,3.2040865,3.4551713,0.0,1.6534773,2023-07-13
5.7191267,2.4441636,6.1814094,3.188829,3.225948,3.4805448,0.0,1.6621934,2023-07-14
5.744689,2.4436755,6.2060413,3.207826,3.2505708,3.5090077,0.0,1.6756772,2023-07-17
