Date,category_scores,weighted_avg_scores
2018-08-11,"{'성장_긍정': 0.24193562810859498, '성장_부정': 0.29077935994251486, '민감_긍정': 0.2599136616598252, '민감_부정': 0.2795765150172762, '방어_긍정': 0.27225209740083717, '방어_부정': 0.26901912354748125, '금융_긍정': 0.27156527123845065, '금융_부정': 0.283484837109038}","{'성장_긍정': 0.2253578829579402, '성장_부정': 0.2739775079344631, '민감_긍정': 0.22882035165826195, '민감_부정': 0.24676828944459095, '방어_긍정': 0.2319573756364621, '방어_부정': 0.24183897564907006, '금융_긍정': 0.2585199482686399, '금융_부정': 0.2598064603622504}"
2018-08-12,"{'성장_긍정': 0.24661981901902558, '성장_부정': 0.3191572044994032, '민감_긍정': 0.26287563911685663, '민감_부정': 0.3140994710596212, '방어_긍정': 0.28327537933178726, '방어_부정': 0.3143729795019474, '금융_긍정': 0.31259884531452975, '금융_부정': 0.32807207891740264}","{'성장_긍정': 0.22642646915417283, '성장_부정': 0.2754059563841074, '민감_긍정': 0.23155366826303142, '민감_부정': 0.2502558046756841, '방어_긍정': 0.23594450888224416, '방어_부정': 0.24451859919500696, '금융_긍정': 0.25942271334124645, '금융_부정': 0.26237770311574105}"
2018-08-13,"{'성장_긍정': 0.23893940563741983, '성장_부정': 0.2670167144296875, '민감_긍정': 0.2654137573601573, '민감_부정': 0.2558230901891262, '방어_긍정': 0.2648399779483315, '방어_부정': 0.24514078313131832, '금융_긍정': 0.2934978985812459, '금융_부정': 0.2711506401770539}","{'성장_긍정': 0.2278628965221514, '성장_부정': 0.2807315203184435, '민감_긍정': 0.23448395079326564, '민감_부정': 0.25853652970445845, '방어_긍정': 0.2411741174558795, '방어_부정': 0.2535413693496742, '금융_긍정': 0.2654832417841524, '금융_부정': 0.27096465142171594}"
2018-08-14,"{'성장_긍정': 0.20591036067820603, '성장_부정': 0.2718888680230339, '민감_긍정': 0.22082909351692145, '민감_부정': 0.2585982267309756, '방어_긍정': 0.23846697164534914, '방어_부정': 0.2517909833533253, '금융_긍정': 0.2682952850819853, '금융_부정': 0.27645823664983543}","{'성장_긍정': 0.22851155530545197, '성장_부정': 0.2791174589204079, '민감_긍정': 0.237986671870586, '민감_부정': 0.25892003291974575, '방어_긍정': 0.24403180394352553, '방어_부정': 0.2531961610240555, '금융_긍정': 0.26913371693636784, '금융_부정': 0.27191131949261094}"
2018-08-15,"{'성장_긍정': 0.23887797568978023, '성장_부정': 0.29683838085945286, '민감_긍정': 0.25209552689957476, '민감_부정': 0.270667410873266, '방어_긍정': 0.248513357134721, '방어_부정': 0.2655541743976392, '금융_긍정': 0.2784467470604787, '금융_부정': 0.28579515724293597}","{'성장_긍정': 0.224798014688693, '성장_부정': 0.27844454821791553, '민감_긍정': 0.23536637717651424, '민감_부정': 0.2597514583520695, '방어_긍정': 0.24316623393945255, '방어_부정': 0.25377437199241465, '금융_긍정': 0.26905225120667786, '금융_부정': 0.27355388598555486}"
2018-08-16,"{'성장_긍정': 0.23854828341381779, '성장_부정': 0.2912322505003279, '민감_긍정': 0.24819809463936282, '민감_부정': 0.25073337412279206, '방어_긍정': 0.24272447172412764, '방어_부정': 0.25537373186148804, '금융_긍정': 0.27148859164406225, '금융_부정': 0.2773975297674219}","{'성장_긍정': 0.22581480199782958, '성장_부정': 0.28108637697102185, '민감_긍정': 0.237150139869168, '민감_부정': 0.2619792112980785, '방어_긍정': 0.24375394947740184, '방어_부정': 0.2559540459019203, '금융_긍정': 0.27034485709225864, '금융_부정': 0.27604468397649456}"
2018-08-17,"{'성장_긍정': 0.1780164638916932, '성장_부정': 0.2546208008436715, '민감_긍정': 0.22596832511344211, '민감_부정': 0.25589654223863056, '방어_긍정': 0.22474468725062918, '방어_부정': 0.2557835336833693, '금융_긍정': 0.2242894373744169, '금융_부정': 0.25742382846171374}","{'성장_긍정': 0.22686052964120842, '성장_부정': 0.2826343806101245, '민감_긍정': 0.23813598307713574, '민감_부정': 0.26097981126603187, '방어_긍정': 0.24338509410366166, '방어_부정': 0.25622999458093815, '금융_긍정': 0.2703653646245072, '금융_부정': 0.276852196781563}"
2018-08-18,"{'성장_긍정': 0.23950452672249462, '성장_부정': 0.3124646718772859, '민감_긍정': 0.2747696492137789, '민감_부정': 0.324926297085925, '방어_긍정': 0.3235686521355365, '방어_부정': 0.3334607149115626, '금융_긍정': 0.3002651253166031, '금융_부정': 0.3228967809200817}","{'성장_긍정': 0.21987220800573123, '성장_부정': 0.27912826405245067, '민감_긍정': 0.2361011066162778, '민감_부정': 0.26061151780326447, '방어_긍정': 0.2406553046922187, '방어_부정': 0.2564795819200061, '금융_긍정': 0.2638911767841155, '금융_부정': 0.2747120206022491}"
2018-08-19,"{'성장_긍정': 0.26971095530670025, '성장_부정': 0.3028587691835244, '민감_긍정': 0.29365253000483355, '민감_부정': 0.2976102051021172, '방어_긍정': 0.283238123302446, '방어_부정': 0.26862773295900244, '금융_긍정': 0.3253580273096468, '금융_부정': 0.3006207887057367}","{'성장_긍정': 0.22164967059149523, '성장_부정': 0.2831947863383744, '민감_긍정': 0.240630260127212, '민감_부정': 0.268971312860196, '방어_긍정': 0.2512445677273465, '방어_부정': 0.2667265215929397, '금융_긍정': 0.2679332098150042, '금융_부정': 0.28099320208174594}"
2018-08-20,"{'성장_긍정': 0.2229497735027345, '성장_부정': 0.2706293273375558, '민감_긍정': 0.2318470641376636, '민감_부정': 0.25691823592891955, '방어_긍정': 0.2354083617363421, '방어_부정': 0.2455445117129875, '금융_긍정': 0.256420770887913, '금융_부정': 0.25372130382363983}","{'성장_긍정': 0.22786423215157334, '성장_부정': 0.2860654425109592, '민감_긍정': 0.24791335058575767, '민감_부정': 0.2735197392474403, '방어_긍정': 0.25642839882664636, '방어_부정': 0.26805972891017005, '금융_긍정': 0.2755643126199172, '금융_부정': 0.28422305792413194}"
2018-08-21,"{'성장_긍정': 0.23540670350729848, '성장_부정': 0.24953934568978506, '민감_긍정': 0.2511160833041865, '민감_부정': 0.23221702839345384, '방어_긍정': 0.2554709782777488, '방어_부정': 0.2289885324590848, '금융_긍정': 0.28874178592527927, '금융_부정': 0.24585463237145483}","{'성장_긍정': 0.22789876015020766, '성장_부정': 0.28467655814969944, '민감_긍정': 0.24701667273312464, '민감_부정': 0.27256971748188635, '방어_긍정': 0.2552584699266108, '방어_부정': 0.2663575342270204, '금융_긍정': 0.27398870049938245, '금융_부정': 0.28116995583226184}"
2018-08-22,"{'성장_긍정': 0.1815015268627846, '성장_부정': 0.2744496927777087, '민감_긍정': 0.20095449560564996, '민감_부정': 0.24495399363193643, '방어_긍정': 0.21438668529810068, '방어_부정': 0.2586565837637599, '금융_긍정': 0.22868170255976625, '금융_부정': 0.2707508995601607}","{'성장_긍정': 0.229281079529758, '성장_부정': 0.2806575816136535, '민감_긍정': 0.24867968086180461, '민감_부정': 0.268385653508511, '방어_긍정': 0.256472808244539, '방어_부정': 0.26251809891340594, '금융_긍정': 0.2767412177278251, '금융_부정': 0.27730986993002466}"
2018-08-23,"{'성장_긍정': 0.23255447211103183, '성장_부정': 0.2630400812336003, '민감_긍정': 0.24387212864482302, '민감_부정': 0.23811581491245665, '방어_긍정': 0.2474755734078611, '방어_부정': 0.237233202005897, '금융_긍정': 0.2827828183258928, '금융_부정': 0.2585193068989434}","{'성장_긍정': 0.2236333347012314, '성장_부정': 0.2798594506068547, '민감_긍정': 0.24371215544490368, '민감_부정': 0.26577052918227406, '방어_긍정': 0.2521193885223666, '방어_부정': 0.2623589013287854, '금융_긍정': 0.2714725574038718, '금융_부정': 0.2766162269342984}"
2018-08-24,"{'성장_긍정': 0.24902489373676095, '성장_부정': 0.2602860143477077, '민감_긍정': 0.26594740665058775, '민감_부정': 0.2310192519604934, '방어_긍정': 0.24713802676583713, '방어_부정': 0.23797769224370552, '금융_긍정': 0.2762219594474511, '금융_부정': 0.24548074755355348}","{'성장_긍정': 0.2252577128204048, '성장_부정': 0.2776197671807098, '민감_긍정': 0.24465985811960944, '민감_부정': 0.26214543111731203, '방어_긍정': 0.2521344815843676, '방어_부정': 0.2591109393090021, '금융_긍정': 0.27360684688497455, '금융_부정': 0.2741423796828022}"
2018-08-25,"{'성장_긍정': 0.2518438623611663, '성장_부정': 0.305961283567419, '민감_긍정': 0.3020330874885271, '민감_부정': 0.3081215222385739, '방어_긍정': 0.3191207864405111, '방어_부정': 0.3027559522833868, '금융_긍정': 0.30398648373286863, '금융_부정': 0.30550203320012026}","{'성장_긍정': 0.2285467715162358, '성장_부정': 0.2749068984895035, '민감_긍정': 0.24784285617528562, '민감_부정': 0.2574223397001621, '방어_긍정': 0.2515336082008539, '방어_부정': 0.2559057331148222, '금융_긍정': 0.2742838499840175, '금융_부정': 0.26982008777445887}"
2018-08-26,"{'성장_긍정': 0.28919209037419247, '성장_부정': 0.29607878905067697, '민감_긍정': 0.30086566204126225, '민감_부정': 0.2752484276654362, '방어_긍정': 0.3165886994944094, '방어_부정': 0.2800032845195471, '금융_긍정': 0.3377826937924151, '금융_부정': 0.28806603158206207}","{'성장_긍정': 0.2314640408959309, '성장_부정': 0.2783226745694902, '민감_긍정': 0.25480485397501623, '민감_부정': 0.2631608716439054, '방어_긍정': 0.25997349074187776, '방어_부정': 0.26134439075705884, '금융_긍정': 0.27787581670965983, '금융_부정': 0.2736239134567704}"
2018-08-27,"{'성장_긍정': 0.23889365030791926, '성장_부정': 0.2342300828553314, '민감_긍정': 0.25691203006035285, '민감_부정': 0.19154660992474015, '방어_긍정': 0.2881180967006552, '방어_부정': 0.20935692688438381, '금융_긍정': 0.3078252502199046, '금융_부정': 0.25520421790253683}","{'성장_긍정': 0.23926670987495738, '성장_부정': 0.28027619496510275, '민감_긍정': 0.2612100576596001, '민감_부정': 0.2642444670995989, '방어_긍정': 0.26762939322304347, '방어_부정': 0.2634280562332987, '금융_긍정': 0.2856651713242471, '금융_부정': 0.27489325134152104}"
2018-08-28,"{'성장_긍정': 0.2472984124350381, '성장_부정': 0.2832151065886567, '민감_긍정': 0.3023888171865079, '민감_부정': 0.2715039815473953, '방어_긍정': 0.26876596606180125, '방어_부정': 0.26032696363927715, '금융_긍정': 0.30288096049506447, '금융_부정': 0.28788570731285895}","{'성장_긍정': 0.23995746997509823, '성장_부정': 0.2742030156341808, '민감_긍정': 0.2613929673379255, '민감_부정': 0.25453783012695375, '방어_긍정': 0.27117194561587415, '방어_부정': 0.2564195377865872, '금융_긍정': 0.28922035395318657, '금융_부정': 0.2721620240436239}"
2018-08-29,"{'성장_긍정': 0.20822271147715757, '성장_부정': 0.269805615664814, '민감_긍정': 0.21881450810343572, '민감_부정': 0.24589857439682059, '방어_긍정': 0.24725604286800312, '방어_부정': 0.24095700200518505, '금융_긍정': 0.26534184223544305, '금융_부정': 0.2891618333093508}","{'성장_긍정': 0.24176930079056444, '성장_부정': 0.27497342643507716, '민감_긍정': 0.2677204174644983, '민감_부정': 0.25610433299222823, '방어_긍정': 0.27191251755445456, '방어_부정': 0.25654782287145145, '금융_긍정': 0.2919798469841601, '금융_부정': 0.2739401993554318}"
2018-08-30,"{'성장_긍정': 0.2015307160887763, '성장_부정': 0.2675621132642276, '민감_긍정': 0.24735972271576612, '민감_부정': 0.25428524251433143, '방어_긍정': 0.2648653201044027, '방어_부정': 0.2588688855554007, '금융_긍정': 0.26749061073649655, '금융_부정': 0.28293613153852}","{'성장_긍정': 0.2379768662234863, '성장_부정': 0.2738480361740742, '민감_긍정': 0.26212786710695113, '민감_부정': 0.2541338696201268, '방어_긍정': 0.2694965378822766, '방어_부정': 0.25401215135476096, '금융_긍정': 0.2894047368622976, '금융_부정': 0.27577969174617173}"
2018-08-31,"{'성장_긍정': 0.239863204652606, '성장_부정': 0.28411786851326126, '민감_긍정': 0.24344464275121422, '민감_부정': 0.2404087884790227, '방어_긍정': 0.2294688610433589, '방어_부정': 0.23242472750054272, '금융_긍정': 0.27593624987119725, '금융_부정': 0.2824046245461275}","{'성장_긍정': 0.233584120501887, '성장_부정': 0.2726809671662754, '민감_긍정': 0.2606583074481541, '민감_부정': 0.25351752234442154, '방어_긍정': 0.26944043626320646, '방어_부정': 0.2540989897627893, '금융_긍정': 0.2872409378246235, '금융_부정': 0.27675702698588256}"
2018-09-01,"{'성장_긍정': 0.3016813576018894, '성장_부정': 0.2844680188886212, '민감_긍정': 0.309487226559672, '민감_부정': 0.2538521229508767, '방어_긍정': 0.3219109040052086, '방어_부정': 0.2663757976002938, '금융_긍정': 0.348331625023251, '금융_부정': 0.27562030874076504}","{'성장_긍정': 0.23465492151570358, '성장_부정': 0.2739467620701201, '민감_긍정': 0.2586747216219273, '민감_부정': 0.25101715387932716, '방어_긍정': 0.26445394154666113, '방어_부정': 0.25062665325213257, '금융_긍정': 0.2862413000135531, '금융_부정': 0.27761074603831165}"
2018-09-02,"{'성장_긍정': 0.2938851044066702, '성장_부정': 0.29919991669100277, '민감_긍정': 0.3015357662746649, '민감_부정': 0.2750538928507745, '방어_긍정': 0.3086762613294749, '방어_부정': 0.2722316345783133, '금융_긍정': 0.3318823148208506, '금융_부정': 0.2863612930608503}","{'성장_긍정': 0.2433791263440825, '성장_부정': 0.2749783192366833, '민감_긍정': 0.2653303725164684, '민감_부정': 0.2504567324272381, '방어_긍정': 0.27174806042700306, '방어_부정': 0.25190359090889825, '금융_긍정': 0.29440250448469185, '금융_부정': 0.27732197730636465}"
2018-09-03,"{'성장_긍정': 0.25005671642169597, '성장_부정': 0.23706950568705262, '민감_긍정': 0.22831170779348464, '민감_부정': 0.21101762777375008, '방어_긍정': 0.26676237228706495, '방어_부정': 0.22361561762478513, '금융_긍정': 0.2747863438653732, '금융_부정': 0.2220035975185127}","{'성장_긍정': 0.25047167045234275, '성장_부정': 0.27824076423393235, '민감_긍정': 0.2705951851125715, '민감_부정': 0.25340011052499306, '방어_긍정': 0.2772933483613456, '방어_부정': 0.2546002108037928, '금융_긍정': 0.2999126914078282, '금융_부정': 0.2789155919330892}"
2018-09-04,"{'성장_긍정': 0.2528790949446494, '성장_부정': 0.25993103565728176, '민감_긍정': 0.2756278818121069, '민감_부정': 0.24332116442439009, '방어_긍정': 0.26367465625302106, '방어_부정': 0.23501950228240412, '금융_긍정': 0.3066446383409609, '금융_부정': 0.2751600936982595}","{'성장_긍정': 0.2514901995045115, '성장_부정': 0.2732540006448692, '민감_긍정': 0.26602171147051884, '민감_부정': 0.24802014196725278, '방어_긍정': 0.27700784977549026, '방어_부정': 0.2507803722323188, '금융_긍정': 0.2977479461320323, '금융_부정': 0.27206398520792946}"
2018-09-05,"{'성장_긍정': 0.22415707740150898, '성장_부정': 0.27928773665327405, '민감_긍정': 0.23458739043932475, '민감_부정': 0.24669656920002694, '방어_긍정': 0.23056089086795148, '방어_부정': 0.24909336179402566, '금융_긍정': 0.2500838682040899, '금융_부정': 0.259658265683664}","{'성장_긍정': 0.2526268843319411, '성장_부정': 0.27163505840088903, '민감_긍정': 0.2677907310913699, '민감_부정': 0.24738446027869465, '방어_긍정': 0.27601204609413654, '방어_부정': 0.2486898982255578, '금융_긍정': 0.2996560632341485, '금융_부정': 0.2726019847001182}"
