기업명,year_key,month_key,(희망)공모가격 하한가,(희망)공모가격 상한가,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,수요예측 시작일,수요예측 종료일,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율
뉴트리바이오텍,2015,2015-12,21000,24000,93.92,28.32,"21,000",2,2015-12-01,2015-12-02,2015-12-16,10314000,22561238211,42751363056,29712121460,16911594837,4117000000,10399287474,1361970566,8108840509,6379407315,38.1,56166884783,2.936324386437544,0.7593277457946956,0.14437048699297453,0.11357951112380105,0.40176997369164813,618.5192277486912,2.3047542924610753,51.78,6,54.91,-0.5045987601063202,0.11122996788165351,0.070586010643936,0.0657524719993336,56166884782.0,0.16751016178401526,400.97399689742105,-1.274216253582158
뉴파워프라즈마,2016,2016-11,15000,17000,501.2,7.80,"17,500",521,2016-11-16,2016-11-17,2016-11-30,7903379,45124589155,42678869260,24738224389,3440041613,3076189500,51103124798,2745663315,4350929653,3968911168,-4.0,24433455687,0.4950070633943457,1.8240835900520378,0.17807262749636124,0.16243756997957878,0.06972178706827663,502.1790259583907,13.704012054501494,38.65,6,47.68,-0.04781750643540689,-0.41634707901754453,0.020330447956908082,0.0017253560928813527,24433455686.0,-0.08885465579032574,-525.249945244939,6.955495158598153
닷밀,2024,2024-11,11000,13000,1082.35,0.14,"13,000",116,2024-10-24,2024-10-30,2024-11-13,9147948,9327001956,20359283663,9334398112,3464777631,3955974000,-4949802391,688210343,47982526,119876072,-33.8,10010175106,-41.879646266833035,0.9992076451088483,0.004793375289832817,0.011975422081093014,-0.392241468671379,13.104148821134531,351.9429109672134,24.57,24,65.52,-22.587000302228958,-0.5288091644739739,-0.03830437321034479,0.07656533169058605,10010175105.0,-1.2625149642914741,145.70236603881003,351.1121501583742
대림씨엔에스,2016,2016-03,23500,27700,85.25,15.9,"27,700",26,2016-03-15,2016-03-16,2016-03-30,12731947,126699757689,211850620700,114903202482,24548992097,12922030000,164305711777,-8550622960,54190097149,36352275797,-16.1,295451548042,0.8267404349625719,1.102665155993785,0.18341449726063574,0.1230397201771721,0.2155139716160261,2855.2016276065237,3.674069512415961,50.81,6,69.51,-0.0983395987231892,0.15228510875768297,0.052903537130560285,0.04813715162573946,295451548041.0,0.08005921413934736,1337.9299008234952,-1.4666879242456639
대명에너지,2022,2022-05,15000,18000,254.74,0.34,"15,000",151,2022-04-27,2022-04-28,2022-05-16,17000000,82546653186,71671824256,48126804154,47416135170,1500000000,50077191440,6952014307,36767076230,19587673856,-7.0,95870723865,1.6323976740261368,1.7151908304956343,0.38350681780366463,0.20431340315717558,0.3346649524114548,1152.2161091764706,1.5958717454428386,75.59,2,85.29,-1.062009885881377,0.4078847498709206,0.13562516286095538,0.015142083143190904,95870723864.0,-0.4686689784089131,-697.7178674705883,0.6515763504149312
대모엔지니어링,2019,2019-07,4800,5200,1,15.6,"5,200",1268,2019-07-09,2019-07-10,2019-07-24,8324420,37081103396,30932031156,22723834278,11173114946,3279960000,29781454108,148839630,1624485712,1574762505,117.3,14493937691,1.020677212869779,1.6318154296654037,0.11208035708672345,0.10864973608778845,0.047417960652258354,189.1738409402697,21.001222156640303,53.11,1,68.02,0.2445560222861779,-0.08738573271367422,0.035194575100137085,0.047520228862341175,14493937690.0,-0.04786362456592265,-185.530726705284,12.425889612551632
대보마그네틱,2018,2018-11,22500,25500,995.4,42.25,"31,000",837,2018-10-18,2018-10-19,2018-11-06,3232600,11627752572,3460149986,4824351277,375697025,1304000000,7271557134,1311097122,3061834502,2549996735,88.7,10952817427,0.5259664358996069,2.410220961196396,0.2795476618145951,0.23281651063715844,0.25792312231940967,788.8376956629338,3.2293888678637668,14.06,6,74.63,-0.14566627314476888,0.08023201834575167,-0.07271422421279411,-0.05282937660767292,10952817426.0,-0.3458720956661268,-374.4423129988245,1.6726584906003554
대성하이텍,2022,2022-08,7400,9000,1934.89,4.47,"9,000",1136,2022-08-04,2022-08-05,2022-08-22,13278546,87308076029,55457028314,89150126187,22633300695,900000000,21981182928,351950415,11691678673,7457425500,62.2,102716207251,4.811379732199559,0.9793376606765969,0.11382506213873249,0.07260222801818257,0.32098233974311846,561.614615033905,2.6498912882841252,48.97,2,65.85,-2.108613244122088,0.02426642957877101,0.2143524566256329,0.18137561903562083,102716207250.0,0.8333938872879314,1156.7654073721624,5.8224441741156525
대원,2017,2017-12,13000,15000,247.25,0.2,"15,000",455,2017-11-16,2017-11-17,2017-12-01,11050000,253339931940,123814541314,99614249394,32013703566,5025000000,222901429863,17035363901,11587688525,18257210543,-11.3,132228366820,0.537340745825908,2.543209766486071,0.08763390794029925,0.1380733270936727,0.07453084933150547,1652.2362482352942,21.188567483867537,41.28,6,83.71,-0.26198669680371023,0.6485366900081233,0.022280991637058115,-0.004220761758853747,132228366819.0,-0.08466493264857725,-1792.0546618099547,7.506450643929904
대유,2018,2018-08,8900,10000,148.39,0,"9,000",11,2018-07-24,2018-07-25,2018-08-10,9052400,26317893519,13798746027,4838996474,4152702278,3000000000,21941507940,6183432854,3477572501,2778688460,37.8,9829900265,0.2888904692706546,5.438708967945407,0.3537749526698784,0.28267717729484004,0.08927530106452931,306.9559961999028,8.95019177459271,60.32,6,61.34,0.050199067170070444,-2.855493575682897,0.11255595773184993,0.09111630470359386,9829900264.0,-0.09672555348669974,-296.02531394989177,4.680658883803708
대유에이피,2018,2018-12,2600,3300,299.23,0.005,"3,000",11,2018-11-21,2018-11-22,2018-12-07,10884000,31693582433,42504682410,43195550382,3111680180,4000000000,11594248459,234678267,4423978424,3296229888,64.5,95125178211,2.92548139008929,0.7337233153118248,0.0465069133871901,0.03465149763702449,0.20824089624382028,302.85096361631753,6.304514083905035,73.5,1,76.85,-0.9155492855362484,0.0440558701625714,0.007485364166929805,0.0031774615051217772,95125178210.0,-0.32421956674816377,-294.53185942668136,3.293357156171553
대유위니아,2016,2016-07,6800,8300,76.75,1.32,"6,800",409,2016-06-27,2016-06-28,2016-07-14,24111530,112040885599,97965245876,118604272282,39999886478,8732235500,11731178383,412379783,16385056443,11824282580,12.8,434503643857,7.597515155474808,0.9446614649142273,0.037709825164072744,0.027213310514586853,0.5664111635313765,490.3995134278082,3.137125153875187,47.15,6,66.78,-10.236616204359892,0.021204955395966896,0.0890637913523376,0.07423487243173989,434503643856.0,2.236261987556043,1236.3608083767392,5.153642001394887
대창스틸,2014,2014-12,2000,2500,219.91,18.9,"2,500",812,2014-11-18,2014-11-19,2014-12-05,14566000,98377621893,119775570422,121121990881,12780658115,6000000000,78163585799,86957520,4428411798,2090333182,65.8,141893456278,1.589338700036639,0.8122193267914007,0.031209415248323942,0.014731709529328715,0.024810916341338213,143.50770163394205,19.025002001180198,76.75,6,82.76,-0.10795633554522666,-0.009567333158072677,0.004065988784989014,0.0018398364418619542,141893456277.0,-0.026845466758526875,-152.36033221200054,9.830518092569143
더네이쳐홀딩스,2020,2020-07,45000,50000,97.21,8.46,"46,000",151,2020-07-08,2020-07-09,2020-07-27,7182381,100086463694,32344825614,42387579087,7063677760,3091190500,34533924324,323155918,8127498927,7324135272,-6.5,49935483053,1.3031228005936208,2.3612215146463953,0.16275999409825914,0.1466719619839541,0.19300313634301836,1019.7363899241769,10.209786947536314,35.88,2,46.7,-0.6073433728984514,0.17165243056024648,-0.006429666361973341,0.07808315459650139,49935483052.0,-0.3377797320420878,-1227.7073001279105,8.315073024978858
더본코리아,2024,2024-11,23000,28000,734.67,10.2,"34,000",773,2024-10-18,2024-10-24,2024-11-06,14466030,139505,87644,74522,5284,5872,128944,11901,15781,13010,51.2,221266,0.5439451460975893,1.8719975309304635,0.07132139596684534,0.05879800782768252,0.08867411411083924,0.00089934833537605,9.336734047272037,42.55,18,84.22,-0.04578685059719256,-0.04136227895918143,0.008997028731822516,0.007867549879706344,221265.0,-0.07436512755985501,-0.0005464526203802979,4.150792029611647
더블유씨피,2022,2022-09,80000,100000,33.28,5.8,"60,000",7,2022-09-14,2022-09-15,2022-09-30,34009698,214414990470,415602343301,128305387781,95954344694,12350084000,-58140615766,0,40855746362,-9963986760,-30.5,185498673958,-4.897513171959175,1.671130060695327,0.22024818555441764,-0.05371459831705327,0.2175992803690997,-292.9748673451908,9.931469558793713,19.99,2,60.37,3.1863448336167375,0.703222721800686,0.13300311982933966,0.22497383158726897,185498673957.0,-0.4828970542054929,623.773386638129,-6.805114199479499
덕산테코피아,2019,2019-08,17000,19000,348.6,7.17,"19,000",1,2019-07-17,2019-07-18,2019-08-02,18393808,29710037170,58826960662,15510369875,7899381876,7560000000,52444209560,-674052589,4617793738,3776177705,-17.9,14744394080,0.3945675006800076,1.9154950790623877,0.31318979355440557,0.25610938533731864,0.06364685174936852,205.29613579743793,14.103541599328143,58.06,1,75.5,-0.03741221040591469,0.07635786995419713,-0.03318856714016172,-0.00870633266423293,14744394079.0,-0.2744652323384731,-815.8883687380014,11.606422414367326
덕신하우징,2014,2014-08,9600,11000,650,80.1,"13,000",899,2014-07-15,2014-07-16,2014-08-01,8012000,43492241733,33124486182,31124196411,4625179409,2976000000,45809335304,-9201983209,4060617025,3309726640,61.2,23128811215,0.9031416979087961,1.3973771775077493,0.17556531493354574,0.14309972999621806,0.0836141070634104,413.0961857214179,10.064320728448898,35.57,1,73.25,-0.11649104703026025,-0.07292675864432319,0.046536944467276686,0.03089725923586753,23128811214.0,-0.23552934005355414,-1049.4223328756864,7.24425339923323
덕우전자,2017,2017-08,13500,15500,282.69,11.35,"15,500",586,2017-08-09,2017-08-10,2017-08-28,8119624,22233564653,39259610618,20316624792,1513486793,600000000,39153241975,165502242,13826468469,10695576476,2.3,77312103555,0.5468636855490889,1.0943532639218119,0.178839636140075,0.13834284651679596,0.2679336909462479,1317.2502170051223,2.8686329972782003,51.73,6,71.18,-0.0172891124468455,-0.3784241223811746,-0.001707690014996932,0.017247999285692664,77312103554.0,-0.10307157132283135,4.345215369578682,1.0765606257215676
데브시스터즈,2014,2014-10,43000,50000,651,73.84,"53,000",285,2014-09-18,2014-09-19,2014-10-06,10800000,50135248029,3871155833,7034423620,43562368,4050000000,40624253555,-209178012,26402144593,23878304614,15.1,43697861002,0.15918079305083438,7.127129490248129,0.6041976423466495,0.5464410400524438,0.5370125727304446,2210.9541309259257,1.7774471959540032,29.43,6,52.55,-0.4336094041181782,4.362337080197934,0.21117252296012962,0.1822397823451608,43697861001.0,-0.7502607769918007,143.68863861111095,0.9453130065209818
데이원컴퍼니,2025,2025-01,22000,26700,114.98,0,"13,000",133,2025-01-06,2025-01-10,2025-01-24,13564594,41154688033,20537860628,25281789356,13642523112,6101797000,-76783252091,1613202853,-1231658174,-2670836789,-40.0,65742872868,-0.5635630149416841,1.6278392108046327,-0.018734474480191193,-0.040625495547822583,0.03866952908836685,-196.897657902625,-18.48584020601807,17.33,30,67.62,1.4328041888160694,1.2153108565254407,-0.028359432144176952,0.027196419130252593,65742872867.0,-0.07786593314098518,386.04106882963106,38.42071362735115
데이타솔루션,2017,2017-08,2700,3300,395.83,23.09,"3,300",734,2017-07-18,2017-07-19,2017-08-03,15358580,23247351027,10353232963,14410828221,1949970000,6000290000,5245713909,15510681,-734067067,-436782258,72.1,11794843035,1.4528062002892632,1.613186325621666,-0.062236272650829726,-0.03703162956080831,-0.03878539201004578,-28.43897404577767,-23.485300654415546,69.15,6,75.29,-0.41329874770809916,0.13157722304233843,-0.10130306770541825,-0.06732586204182797,11794843034.0,-0.2989722408751132,-227.30221094658492,-27.983474415988894
덱스터,2015,2015-12,11000,14000,255.31,33.10,"14,000",501,2015-12-08,2015-12-09,2015-12-22,9630524,39921879550,8551306381,6399756587,24200000,4250865000,5348341606,1490604313,2919104989,2994413417,105.7,18755721792,0.5792665568349714,6.238030932472401,0.15563810454072233,0.15965332873924515,0.270014830628872,310.92943821125414,14.404836243455854,38.23,1,62.46,-3.4210269304039587,3.500421892759543,-2.549460549965751,-1.5223429624918516,18755721791.0,-0.5814569731594774,-15.068295660755325,13.674586094125267
덴티움,2017,2017-03,45000,50000,22.96,0.4,"32,000",364,2017-02-27,2017-02-28,2017-03-15,11068830,87526272910,85901991468,86962976790,23028473857,6184415000,92713110213,-35460711482,24916442792,17280068576,7.8,87579585703,1.733874136765635,1.0064774245407935,0.28450057843955406,0.19730703721984014,0.27239811648288476,1561.146803772395,2.5459819549910976,19.12,6,49.49,0.054972324476569856,-0.016621949037409545,0.1088087429633949,0.045489182905470826,87579585702.0,0.01044294282647995,251.43450048469435,-0.766912358519646
동구바이오제약,2018,2018-02,12000,14500,727.7,53.41,"16,000",836,2018-01-30,2018-01-31,2018-02-13,9604000,44131513914,31267506588,34579686250,4697414693,3811403000,20104850159,-880938966,11633745302,9471670285,160.0,75411721332,1.7050820585262767,1.276226556682538,0.15426972221973892,0.1255994441938407,0.41118042522199516,986.2213957725947,3.1049261111802187,40.85,2,49.11,-1.566474965399634,0.49656261854100847,0.03334082093235867,0.0006862925898941108,75411721331.0,-0.41399716940192666,-150.05916149521033,1.0182703147915393
동양파일,2016,2016-04,10000,11600,12.56,0,"10,000",2,2016-03-23,2016-03-24,2016-04-06,20000000,62648806685,100459297640,54515744857,33000000000,8000000000,36438179211,1893701271,34897506302,24764952434,-9.0,115637947234,1.888888254621998,1.1491873925474887,0.3017824783017196,0.21415939167345044,0.5345121367051185,1238.2476217,2.1661249607301527,40.0,6,60.0,-4.757447003420221,0.44900553787586783,0.056745997808092224,0.12187589131930686,115637947233.0,-0.16422044543765335,752.8454046500001,0.19756147469354501
동양피스톤,2017,2017-12,5700,7300,62.8,0,"5,700",20,2017-11-22,2017-11-23,2017-12-08,13168460,84734845109,149629762208,124930504065,43681847255,4934230000,56911722273,0,8710099281,5760314191,-15.0,127181325005,2.7263279992150893,0.6782558490672012,0.06848567807150595,0.045292138533495695,0.09313971212817386,437.43263760530846,7.548967454415862,51.4,6,56.41,-0.3231249498972102,0.025550385656199937,0.017242446174949064,0.004197054598144033,127181325004.0,-0.09713073863139178,-372.94607326900785,3.0405588897754168
동운아나텍,2015,2015-06,10000,12000,101.68,7.08,"10,000",48,2015-06-16,2015-06-17,2015-06-30,5877000,25482864,9131114,10712207,2473290,2531000,17450785,53389,1776208,1733176,28.0,11688430,0.6581174188953887,2.3788621709793323,0.15196292401973577,0.14828133461893514,0.08650666073576402,0.2949082865407521,12.064173227459847,20.7,2,35.0,-0.018750926826946346,0.05287992256747698,0.028838041924267477,0.018991223716577244,11688429.0,-0.21914788049713158,-0.6830357325165901,8.37411992883554
동인기연,2023,2023-11,33000,37000,26.37,0,"30,000",4,2023-11-01,2023-11-07,2023-11-21,6067280,99368244,103613083,117305322,21042303,425000,76376909,-12168207,15793193,13530284,-2.8,109175774,2.140487403924349,0.8470906716406268,0.14465840196379098,0.12393119374633424,0.20933790857283713,2.230041138698066,4.092503776785353,68.36,6,68.84,-0.7059244741845605,-0.014679899911782313,-0.025555232245160098,0.011800265337406385,109175773.0,-0.3351585218877314,-2.4011613111641457,2.8826412190172137
동일제강,2015,2015-09,2700,3300,309.7,3.1,"3,000",789,2015-09-10,2015-09-11,2015-09-24,15000000,63200996126,70696504225,15104055493,5362972717,5000000000,85272011047,23158461094,5316272913,4174389861,6.5,58803746928,0.18043677173941775,4.184372611401661,0.09040704361083159,0.07098850122784135,0.03680130905045529,278.2926574,21.336465226159845,6.67,6,68.0,-0.06524304771446154,1.1342419630761982,0.015616713767552637,0.019291284652835895,58803746927.0,-0.02041472174378226,-142.72309666666666,9.255434585225297
두산로보틱스,2023,2023-10,21000,26000,272.03,60.3,"26,000",524,2023-09-11,2023-09-15,2023-10-05,64819980,37108,28671,26203,7152,24310,-92134,-846,-9932,-9333,97.7,23652,-0.4857288481141692,1.4161737205663474,-0.41992220531033314,-0.3945966514459665,0.13591087811271296,-0.0001439833829013832,-3.2645992750704793,34.09,1,81.62,-0.14535475035498396,-1.219165900794852,-0.12566585437382027,-0.11546687434048092,23651.0,-0.07922105049667891,4.9598904535299156e-05,-0.03160864912551409
두산밥캣,2016,2016-11,29000,33000,9.81,0,"30,000",0,2016-11-03,2016-11-04,2016-11-18,100254913,1703060577,4700776304,860017644,2259667556,50110207,556034633,-562223346,234818539,124974790,19.7,2150141629,71.02866764960227,1.9802623688962362,0.10921073097366647,0.05812398044594112,2.8454129998401236,1.2465702304285078,13.9859131011798,59.33,1,76.04,63.5106657972033,0.015523290641782372,0.013789737163626331,0.021464299981802673,2150141628.0,2.5016341590894955,-0.23099012613975334,5.87989170378753
두올,2016,2016-07,7500,9000,71.69,0,"8,500",2,2016-07-13,2016-07-14,2016-07-29,18235986,136038583421,82872838879,107060815445,18733281704,38289965000,35566931273,2137074864,6534071564,5588573104,-16.9,78266613103,1.655316800358039,1.2706664231498093,0.08348478750959962,0.07140430488087375,0.07353969032523729,306.4585103322628,14.251041519660957,31.69,6,67.11,-0.3199845385404798,0.07538622163585407,0.012348978361340149,0.014450795850044752,78266613102.0,-0.21742182035257285,-837.508466994875,10.848460934997611
