기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),KOSPI_1001,국고채 금리 스프레드,대표매매감정점수,섹터
파워넷,2018,Jun_18,590.6,6.78,6500,1142,2018-06-07,12009614,41559580457,13221114046,20129664448,1325886619,10117117000,14269690513,8938335923,1593802370,1443987428,19.2,27478784774,0.643824718,2.064593802,0.058001196,0.052549173,0.043330269,120.2359566,20.90920685,33.17,1,64.74,-0.032261962,0.079298022,-0.000788296,-0.00288089,27478784773,-0.171009077,-445.641824,16.51031005,92.86,100,0.032645377,0,0.372899172,0.001311625,-0.016466262,0.001951066,0.372899172,0.001429787,0.009648068,0.00056386,-0.006915611,-0.004393343,-0.283632,Sensitive
파인메딕스,2024,Dec_24,1260.25,2.36,10000,1631,2024-12-26,5625900,7177546714,10584264363,3037228756,2707329651,499890000,2880201198,8637165472,-716427292,-700095551,60,3722528735,0.478025773,2.363189371,-0.192457156,-0.188069885,-0.058257518,-124.4415206,-16.7738622,26.48,12,74.57,0.010288325,-0.118131864,-0.278489241,-0.303872229,3722528734,-0.151415276,-333.4512709,-31.22286503,71.43,100,-0.016271454,-0.04291346,0.146791595,0.00235862,-0.075137306,0.003511347,0.146791595,-0.005856782,0.004938829,0.001412206,0.012764911,0.00661224,0.656142,Growth
파인텍,2015,Aug_15,382.64,45.68,10500,1042,2015-08-17,4997621,74688372033,44690608968,76623091999,17211688318,1950000000,17650083046,-355882362,5673539430,4741443684,62.9,64411686125,4.876003003,0.974750171,0.088082455,0.073611544,0.246382989,948.7401474,4.502339501,28.81,3,42.71,-1.804395687,0.119118892,0.043801982,0.045937501,64411686124,-0.189679527,-218.7654372,2.394318133,95,100,-0.087887952,-0.08247861,0.362847738,-0.00287501,-0.050762924,0.00083304,0.362847738,-0.010399264,0.006285839,0.003123022,-0.007842227,-0.000454171,-0.325082,Sensitive
파크시스템스,2015,Dec_15,14,57.3,9000,7,2015-12-17,5931155,16544275352,2193610151,5472198746,4772158418,2450577500,4785775523,1257175316,1741767907,2706297286,-3.8,13840489119,1.206136809,3.023332324,0.125845835,0.195534801,0.318630512,456.2850382,4.876383532,42.59,1,43.94,-0.944468875,0.577615834,0.131137003,0.242410671,13840489118,0.446172167,577.1541182,74.33813719,92.86,0,-0.016037507,0,0.205951865,-0.002295012,-0.028965654,0.002466376,0.205951865,-0.003713803,-0.024905978,0.000331369,-0.009221997,-0.127068051,-0.22918,Growth
파티게임즈,2014,Nov_14,224.12,34.02,13000,736,2014-11-21,4770000,23538896307,8425510465,3285469774,8879482159,1801800000,17136952466,79429892,1457323831,1502390310,130,11571409576,0.639648506,7.164545081,0.125941772,0.129836413,0.078997576,314.966522,13.58617379,18.14,6,85.35,0.328208969,0.713191006,-0.211789168,-0.193680105,11571409575,-0.476618458,-1518.981315,11.86211989,94.12,100,0.058337785,-0.06415003,0.296946801,-0.002150388,-0.018473977,-0.001190383,0.296946801,-0.003873821,0.013031857,0.004807003,0.007062574,-0.019518613,-0.178494,Growth
팍스넷,2016,Aug_16,753.07,5.19,5200,947,2016-08-01,11077521,25082780814,4750511140,5463879466,173188933,4112710500,13338460949,-216710575,4638238229,3631436147,141.3,20588046634,0.327081215,4.590654126,0.225287921,0.176385658,0.210707847,327.82029,5.216684086,44.36,6,47.93,-0.090886104,0.779397211,0.040675411,0.055198025,20588046633,0.044850062,123.9082438,-0.764347185,95.24,100,-0.013515251,-0.096225045,-0.280299149,0.001797573,0.014093027,0.002252393,-0.280299149,0.00684434,-0.014483033,0.002869884,0.008518404,-0.016498904,-0.178494,Protective
팜스빌,2019,Oct_19,1,6.28,14000,674,2019-10-22,7929338,22381111950,14895750845,5291288450,2110626029,3150000000,25347724373,114643330,2532848359,3240913307,2.5,12179211736,0.258696329,4.229803792,0.207964884,0.266102058,0.113269665,408.7243231,11.79500076,66.73,1,72.19,-0.010936836,-0.395594822,-0.074454185,0.023335027,12179211735,-0.088454405,-198.4830019,6.969283807,95.24,100,-0.043419817,-0.096225045,0.086487171,0.002365048,0.044200133,0.000736536,0.086487171,0.005978943,0.022520997,0.001176518,0.007699765,0.027443473,-0.402104,Protective
팬젠,2016,Mar_16,614.46,14.04,16500,1073,2016-03-11,8634182,1026751588,13738099443,4782054476,3229742705,2990909000,-8362752429,2016749445,-1817795236,-2431385461,35.2,2456141239,-2.38795015,0.214709304,-0.740102078,-0.989920865,0.724684755,-281.599978,-3.714969495,33.62,1,41.31,1.373170916,-0.510750775,-0.145857817,-0.366461611,2456141238,-0.195938322,-36.05810938,0.349031244,94.12,100,-0.014493247,0,0.265661532,-0.002987193,-0.027702297,0.003468592,0.265661532,0.00825913,0.02555563,0.003212694,0.00979069,-0.003388149,-0.319388,Growth
펄어비스,2017,Sep_17,62.4,6.22,103000,0,2017-09-14,12066300,64154114055,5518888782,9911549874,4103289679,5133150000,48858536902,-920877301,35186514622,29316257600,-4,53074796538,0.264078119,6.472662184,0.662960895,0.552357418,0.552398914,2429.597938,1.581803821,34.07,1,71.96,-0.855359475,2.05619271,-0.171747276,-0.172623912,53074796537,-0.651858516,405.3863541,0.812575813,93.75,100,-0.037805555,0,0.075066796,0.003040062,-0.011290063,0.002509152,0.075066796,0.004452099,0.003526742,0.003003919,-0.006679595,0.001823229,-0.376029,Growth
펌텍코리아,2019,Jul_19,5.75,0,190000,0,2019-07-04,1882710,63517295992,80703110404,38117401706,17231995494,931450500,88308212798,741968398,6557281120,5298582498,-19.8,42327818360,0.615118843,1.666359541,0.154916586,0.125179674,0.058885157,2814.338107,13.55302717,61.5,6,69.62,0.021601335,0.081726823,-0.007500776,-0.012343913,42327818359,-0.184795478,-8220.659443,10.20740373,93.75,-166.67,-0.04230292,-0.08247861,0.316910646,-0.001996528,-0.01755241,-0.002449088,0.316910646,-0.003981653,0.023578318,0.00186043,0.006128726,-0.003168603,-0.827067,Sensitive
펨트론,2022,Nov_22,129.06,9.98,8000,14,2022-11-24,10677142,34815002101,30228282870,37457342940,14446475256,4772071000,6041562350,353206723,1510903427,1783658105,15.1,24295312857,4.648030943,0.929457334,0.062189091,0.073415729,0.159728096,167.05389,8.696430586,0.49,1,63.19,-0.110514142,0.001632003,-0.007785694,-0.004334029,24295312856,-0.311631802,-254.3557897,5.852295748,93.75,-200,-0.043453879,0.100461896,16.18611029,0.004199369,-0.034567844,0.002004518,16.18611029,-0.02622676,0.050911923,0.003229929,0.010876631,-0.010880828,0.25038,Sensitive
펩트론,2015,Jul_15,699.59,67.4,16000,1093,2015-07-22,6500000,5037467196,5947482839,650605139,3656864438,2830212000,-16760381373,277857130,-500145196,-496134960,160,817569181,-0.315512091,7.742741171,-0.611746636,-0.606841563,0.036340728,-76.32845538,-13.35108387,12.63,1,35.1,0.018734469,1.018671447,0.438875997,0.619750925,817569180,-0.195338729,392.3303091,-10.59891913,93.75,233.33,-0.079424582,-0.08247861,0.441734336,-0.002168798,-0.050877363,0.001311738,0.441734336,0.010064737,0.012957792,0.003408945,0.00818849,0.02113191,-0.055056,Growth
포바이포,2022,Apr_22,1846.32,54.73,17000,3763,2022-04-28,10224235,35108383668,9349614017,6411828667,1542080294,4290492500,6260993405,1061866838,4013969721,3763916757,160,22276034842,0.684893427,5.475564849,0.18019229,0.168967089,0.324102509,368.136761,9.094261108,27.88,30,79.34,-2.481491871,2.888000918,0.050639937,0.07218705,22276034841,-0.055093254,235.6778352,7.12421217,92.86,200,-0.047879329,0.115470054,-0.25134053,0.006323417,-0.010108897,0.000741413,-0.25134053,-0.009560581,0.007742196,0.001988534,-0.00810664,-0.042424599,-0.496001,Growth
포스뱅크,2024,Jan_24,839.03,4.85,18000,1397,2024-01-29,9335485,44620988524,20869239720,20562435516,4256217351,3905242500,24984098604,939235611,8323875572,7769366120,29.7,63460787949,0.832042813,2.170024484,0.131165651,0.122427823,0.260467209,832.2402232,4.886134472,28.84,6,71.72,-0.632250929,-0.08160365,8.64E-05,0.046265231,63460787948,-0.063224055,85.84166125,2.186915584,75,250,-0.028392228,0,0.203948676,0.00459786,0.019098252,-0.00459974,0.203948676,0.011185804,-0.02247687,0.003062322,-0.009636858,-0.009815228,-0.912288,Growth
포시에스,2015,Feb_15,344,0,9100,1163,2015-02-11,6212799,19464720893,5573801436,910578702,0,2436899500,15730632807,20798316,557943444,682574811,75.8,2309409077,0.050063897,21.37620927,0.241595761,0.295562539,0.037528173,109.8659092,43.24442537,50.68,5,63.84,-0.014714951,4.465933148,-0.078435575,-0.027064362,2309409076,-0.197407358,-557.2680792,37.50875626,93.75,100,0.008131694,0,0.331461801,-0.006906427,0.016205179,0.004118136,0.331461801,-0.002808736,0.01305117,0.002284044,0.00666868,-0.022387621,-1.126434,Growth
포인트모바일,2020,Dec_20,1447,17.64,15000,1842,2020-12-03,6165000,42042577711,20255466523,18057554946,3925681443,520695000,33208237353,-676319138,4016494648,3100687242,103.7,28951897970,0.665098286,2.328254176,0.138729925,0.107097892,0.093810653,502.9500798,10.03731148,33.52,6,63.92,0.040411885,-3.582816802,-0.006493084,-0.029494794,28951897969,-0.191286275,-874.7492563,5.933965777,94.12,100,0.084706217,0,0.657258466,0.005924544,0.119617934,-0.003997799,0.657258466,0.004855072,-0.004789993,0.003208103,0.011123202,-0.000878417,-0.374917,Sensitive
푸드나무,2018,Oct_18,791.08,14.3,24000,1287,2018-10-04,6811042,11408660002,5476535822,3920155689,453518172,2705744000,9609499906,17022057,3457978961,3091766175,41.7,26043325195,0.354652898,2.910256864,0.132777936,0.11871626,0.250705441,453.934387,3.618160233,24.59,6,77.84,-0.00246977,-0.037392635,0.008417307,0.006104995,26043325194,-0.32286224,-121.8595591,2.039407441,95.65,132.5,-0.071770955,0,0.328969773,0.004182854,-0.014369783,0.005824779,0.328969773,0.004037307,0.005846709,0.004235352,0.006408247,0.002386914,-0.410447,Protective
풍원정밀,2022,Feb_22,1556,10.7,15200,2235,2022-02-28,21040488,24826401681,43740653836,32651024972,7948563716,9020244000,11952474296,35119723,2512637109,2163368277,41.1,30416414228,1.932592428,0.760355967,0.082607933,0.071125027,0.102979101,102.8193014,11.13072267,63.21,3,81.02,-0.804337024,0.095307119,0.066360205,0.05517116,30416414227,0.049402367,74.67512522,-26.6210066,94.44,100,-0.013626255,0.144337567,0.117575388,0.005374806,-0.020904912,0.003102788,0.117575388,-0.001983026,0.004067586,0.001662942,-0.013508052,-0.011151247,-0.820324,Growth
퓨런티어,2022,Feb_22,1535,11,15000,2683,2022-02-23,7965980,10401568079,3244176326,2075562557,548143435,3170355000,-896005886,8747689299,742757963,903698817,108,16143185043,0.238041812,5.011445232,0.046010621,0.055980206,0.081990171,113.444776,14.83934062,10.55,1,75.49,-0.433023994,2.940633436,0.145633941,0.200525176,16143185042,0.509791348,387.1053843,18.23090446,93.75,156.52,-0.013626255,0.144337567,0.117575388,0.005374806,-0.020904912,0.003102788,0.117575388,-0.001983026,0.004067586,0.001662942,-0.012916574,-0.011151247,-0.8287,Sensitive
퓨릿,2023,Oct_23,533.08,11.89,10700,1415,2023-10-18,16789366,38428,40767,33533,141,6894,21359,1252,7599,6422,35.1,63867,1.141298085,1.145975606,0.118981634,0.100552711,0.217658024,0.000382504,5.990393473,50.01,2,73.48,-0.002175581,-0.177200792,0.01501576,0.016445324,63866,-0.291149445,-0.00030567,3.279008513,78.57,100,-0.015396007,0,1.780606285,0.004921015,-0.016959035,0.002682986,1.780606285,-0.003649464,0.008343579,0.000782591,-0.009433116,0.016613222,-0.070731,Sensitive
퓨전데이타,2016,Dec_16,345.36,12.05,11500,573,2016-12-21,3363300,16305799148,2322089530,11213124577,1715062462,1000000000,4693800431,5901208,3809155948,2925772005,72.2,21316407738,2.268221717,1.454170872,0.17869596,0.137254459,0.513320203,869.9111007,1.49631617,43.17,6,72.68,-2.728849789,0.010928031,-0.083536553,-0.010002033,21316407737,-0.486362414,47.46672286,0.934588561,93.33,100,-0.023094011,0,0.407260205,0.003004013,-0.03599298,0.001567792,0.407260205,-0.003167046,0.008929821,0.000653011,0.00715187,0.011679655,0.516917,Growth
퓨쳐켐,2016,Dec_16,62.51,0,15000,474,2016-12-01,5622139,10275901711,5528849047,1858603666,40588673624,1356722500,-42980015538,210694870,-1773059312,-13616432534,-26.3,773322977,-1.024984646,5.528828926,-2.292779815,-17.60769166,0.328799282,-2421.930965,15.02630304,22.1,1,36.36,0.150445815,0.814157442,-0.669961934,-0.652872888,773322976,-0.547637176,1941.038871,7.737779799,93.33,-133.33,-0.023094011,0,0.407260205,0.003004013,-0.03599298,0.001567792,0.407260205,-0.003167046,0.008929821,0.000653011,-0.00810705,0.011679655,-0.509779,Growth
프레스티지바이오로직스,2021,Mar_21,369.9,4.5,12400,126,2021-03-11,42886210,15577889859,42687699626,37949093185,3572571629,17710635000,-63653147736,1826763285,-12737859292,-12698545670,15.3,0,-0.941198219,0.41049439,0,0,0.287846083,-296.098575,-1.314500678,0.46,1,51.79,0.410061934,-0.84631675,67.40958582,119.3878168,-1,-0.401209196,218.2191492,1.001931835,93.75,100,0.079319139,0,-0.062092432,0.001531412,0.012786805,0.002278894,-0.062092432,0.007554796,0.007825127,0.000110222,-0.015884098,-0.036877434,-0.055715,Growth
프레스티지바이오파마,2021,Feb_21,819,17.33,32000,237,2021-02-05,60139905,49811379,110286707,8476816,13821811,152779419,-21890737,6910778,-10873118,-14996866,2.5,0,0.161819408,5.876189716,0,0,-0.108831094,-0.249366307,-12.67340785,51.03,3,73.47,-0.60700913,5.282920236,2.108230283,0.692907068,-1,-0.084004432,-0.225301021,0.565086727,94.12,100,0.082619522,0,0.307056997,0.001797597,-0.069643681,0.002365521,0.307056997,0.008384377,-0.016460344,0.0031935,0.017235004,0.008214223,-0.307112,Growth
프로테옴텍,2023,Jun_23,94.1,2.77,4500,35,2023-06-16,13286715,10554270874,6855175717,1043814546,376282709,5613357500,-20856915682,708763546,1057532719,1252814775,15.8,7644000304,-0.09770329,10.111251,0.138348074,0.163895176,-0.086194185,94.29078407,15.11948429,23.18,2,49.57,0.008955376,2.099486292,0.028526728,0.293948078,7644000303,-0.134434203,152.3782766,-7.167614677,93.75,-75,0.008045105,0,7.558313745,-0.001453792,0.003655146,0.001517946,7.558313745,-0.008453515,-0.01879191,-0.003708909,0.005902499,-0.012074043,-0.393641,Growth
프롬바이오,2021,Sep_21,85.71,1.45,18000,48,2021-09-28,13835000,50707938802,15731193430,12355913287,921954471,1187500500,-17693735284,40434409,14899190288,12241592997,10.3,77793290684,-0.806390668,4.103940973,0.191522818,0.157360524,-0.743455691,884.8278278,3.568063999,43.44,2,59.09,-0.070564766,2.406653045,-0.003327615,0.229671235,77793290683,-1.012694077,1449.539099,2.445151221,94.74,-116.67,-0.055740169,0.288675135,0.233880736,0.003119444,-0.04181114,0.001419503,0.233880736,0.006204293,0.006150258,0.003109024,-0.008676715,-0.127189344,0.12602,Protective
프리시젼바이오,2020,Dec_20,1,1.46,12500,1557,2020-12-22,11243846,12486348672,7983218757,888617792,1086613478,4849423000,-16615929739,11685662,-2323506290,-5318262520,160,3603687735,-0.168035843,14.05142772,-0.644757943,-1.475783395,0.452432452,-472.993184,-7.959666922,35.68,2,46.17,1.20809599,-2.022342628,-0.219843314,-1.41045608,3603687734,0.396273894,-436.9431903,-3.667294422,92.86,100,0.084706217,0,0.657258466,0.005924544,0.119617934,-0.003997799,0.657258466,0.004855072,-0.004789993,0.003208103,0.009982199,-0.000878417,0.049694,Growth
플라즈맵,2022,Oct_22,39.78,18.81,7000,2,2022-10-21,17706940,15025550066,11418064880,7346953607,12802693608,7941405000,-6202015814,3419869827,-6043225794,-6271282873,-4.3,7655896893,3.905531233,2.045140186,-0.789355693,-0.819144113,-1.215539452,-354.1708998,-1.041491406,14.87,3,54.38,4.120561659,-0.689254677,0.887229706,2.596183514,7655896892,-1.526979984,870.3401884,-0.063615606,93.75,-100,-0.043047265,0.10020555,-50.79292707,0.004499218,0.035562585,0.00205625,-50.79292707,-0.02268786,0.023840808,0.002312225,-0.013760386,-0.016866177,-0.178494,Growth
플래티어,2021,Aug_21,1631,18.29,11000,2499,2021-08-12,8269707,17917639234,11903402898,8185137616,1531562739,3207853500,8357219597,-993720000,384006886,642077062,160,8105441550,0.919153893,2.189045569,0.04737643,0.079215556,0.060737453,77.64205697,52.35411788,9.85,6,70.86,-1.274966041,-0.195883474,-0.044983036,0.011036386,8105441549,-0.245407266,-246.9930161,50.03620276,76.92,166.67,-0.045124533,0.288675135,-0.087203921,0.002566586,-0.059303298,0.00240379,-0.087203921,0.009216105,0.011377454,0.002659488,-0.006688566,-0.101269911,-0.435835,Growth
플레이디,2020,Mar_20,1,7.32,8500,864,2020-03-12,12827140,64730684507,22574117909,39767826713,8272942658,4513570000,23708433045,11042030000,6949625367,5103451704,3.5,29937726967,1.223531198,1.627714911,0.232136039,0.170468911,0.129977776,397.8635693,5.649805705,70.38,6,76.96,-0.411271655,0.18900416,0.031572122,-0.003478838,29937726966,-0.046774649,-72.85442523,0.74298005,94.12,188.89,-0.065274564,-0.230940108,0.15919199,-0.006270051,-0.113734351,0.002958691,0.15919199,-0.012990348,0.019423464,0.002709047,-0.018196473,0.023369521,-0.426196,Protective
플리토,2019,Jul_19,1,22,26000,710,2019-07-17,5169811,2902950608,451213254,777516261,372608317,2065675000,-16087918351,83382118,-734338772,-999705192,6.9,376806989,-0.08251209,3.733620444,-1.948845944,-2.653096204,0.071720722,-193.373644,-3.001393046,34.11,2,60.41,1.244730856,3.52882936,-1.472606215,-1.580106869,376806988,-0.198067419,534.17821,-11.7082421,93.75,175,-0.04230292,-0.08247861,0.316910646,-0.001996528,-0.01755241,-0.002449088,0.316910646,-0.003981653,0.023578318,0.00186043,0.007002485,-0.003168603,-1.14631,Growth
피씨엘,2017,Feb_17,6.61,0.46,8000,2,2017-02-23,8921164,7571584217,1845141420,1351313056,69685225,3688082000,-5183345436,0,-1797154721,-1783318993,14.5,119506868,-0.950333063,5.603131105,-15.03808736,-14.92231386,1.192645356,-199.8975686,-4.449103498,41.36,2,60.51,-0.002380832,2.303555582,-9.434062319,-7.251533833,119506867,0.080364948,9.062357782,-0.786071802,93.33,-100,0.024056261,0,0.252750794,0.005346256,-0.016015145,0.005099367,0.252750794,0.005446018,-0.026531697,0.000675015,0.004757211,0.020698607,-0.764759,Growth
피아이이,2025,Feb_25,1117.74,0.42,5000,83,2025-02-04,35826000,74135339730,27839466108,51240726188,6699691358,3211800000,27190893546,-627916497,3090007017,3147923092,-12.7,81744546988,1.945956386,1.446805017,0.037800772,0.038509273,0.105724489,87.8669986,14.25057874,38.16,30,71.02,-0.055927682,-0.020859411,-0.008728764,-0.025697239,81744546987,-0.104001936,-65.97051412,4.100773053,77.78,100,,,,,,,,,,,-0.011003267,,-0.012544,Sensitive
피앤씨테크,2016,Jul_16,306.39,10.89,10200,680,2016-07-04,6496600,21515739404,7329023614,6010760952,1447313893,1950000000,18653072933,732303040,1315263835,1052296325,1.5,4385083207,0.349563788,3.579536697,0.299940451,0.239971803,0.049321668,161.9764685,16.2603788,29.62,6,55.47,0.009038761,-0.170877059,0.067596212,0.035832185,4385083206,-0.200093824,-590.5809657,12.60610739,94.44,100,0.034918034,-0.096225045,0.336001942,0.001814088,-0.023933519,-0.001265796,0.336001942,-0.004411701,-0.02173894,0.000421557,0.009260752,-0.01771862,-0.028582,Sensitive
피앤에스미캐닉스,2024,Jul_24,986.08,4.4,22000,1586,2024-07-31,6471740,6995220786,2147001881,1152443307,164389983,2540620000,3286472328,402377728,-44547594,24178632,13.9,965797975,0.211387691,6.069904475,-0.046125168,0.025034875,0.00388133,3.736032659,-175.6635696,30.32,12,66.1,-0.029105191,0.636618058,-0.265742065,-0.209677566,965797974,-0.227055256,-214.2068677,-181.5006558,70,266.67,0.028619848,0,0.436362831,0.001501055,0.028555837,0.002442525,0.436362831,0.002559821,0.006411075,0.002903026,-0.008264208,0.00556025,0.084127,Growth
피엔에이치테크,2021,Feb_21,1,9.23,18000,1528,2021-02-16,4516016,9771749949,8226969414,8564476091,2621251444,1997688000,-21820028925,-372260514,-1134095102,-4936177376,32.5,5519929239,-0.55389692,1.140962955,-0.205454645,-0.894246495,0.244430542,-1093.038062,-6.007425494,38.41,2,53.03,1.422572356,0.936212743,-0.138332846,0.17589683,5519929238,-0.224356542,595.7705469,-39.03501994,94.74,133.33,0.082619522,0,0.307056997,0.001797597,-0.069643681,0.002365521,0.307056997,0.008384377,-0.016460344,0.0031935,0.017141316,0.008214223,-0.817865,Sensitive
