단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,매출액,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,대표매매감정점수,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,Growth,Infra,Protective,Sensitive,등락율_이진
344,0,9100,1163,6212799,19464720893,5573801436,910578702,0,2436899500,15730632807,20798316,557943444,682574811,2309409077,50.68,5,63.84,93.75,100,0,0,-1.126434,0,1.1706905,3.3118618,4.61427,0,0,0,1.8919379,0.6666623,2.2155945,2.1775813,1.0025634,1.5378088,3.8951154,1.3438094,1,0,0,0,1
1447,17.64,15000,1842,6165000,42042577711,20255466523,18057554946,3925681443,520695000,33208237353,-676319138,4016494648,3100687242,28951897970,33.52,6,63.92,94.12,100,5.555555556,0,-0.374917,0.68877697,0.731696,3.5509253,0.27802742,2.3704267,0,0,0,2.011926,4.4420114,0,0.07496467,3.2780156,1.3201016,0,0,0,0,1,1
791.08,14.3,24000,1287,6811042,11408660002,5476535822,3920155689,453518172,2705744000,9609499906,17022057,3457978961,3091766175,26043325195,24.59,6,77.84,95.65,132.5,0,0,-0.410447,0,1.1492802,2.56307,1.2238493,0,0,0,0.011893846,1.8797728,1.8085284,0,1.1410522,1.318559,2.939281,1.0980126,0,0,1,0,1
1556,10.7,15200,2235,21040488,24826401681,43740653836,32651024972,7948563716,9020244000,11952474296,35119723,2512637109,2163368277,30416414228,63.21,3,81.02,94.44,100,1.19047619,0,-0.820324,1.7542983,1.1430045,3.2550392,0,0,0,0,0,2.8028164,2.6999693,0,0,0.79849285,0,0.041411165,1,0,0,0,1
1535,11,15000,2683,7965980,10401568079,3244176326,2075562557,548143435,3170355000,-896005886,8747689299,742757963,903698817,16143185043,10.55,1,75.49,93.75,156.52,1.19047619,0,-0.8287,1.7891334,1.1843128,3.338138,0,0,0,0,0,2.8870952,2.7718637,0,0,0.80171174,0,0,0,0,0,1,1
533.08,11.89,10700,1415,16789366,38428,40767,33533,141,6894,21359,1252,7599,6422,63867,50.01,2,73.48,78.57,100,0,0,-0.070731,7.924047,0.89317507,4.9737544,4.376962,0.5387949,0,0,0.030071724,1.6317575,4.6912646,0.13241419,0,0,0,0,0,0,0,1,1
345.36,12.05,11500,573,3363300,16305799148,2322089530,11213124577,1715062462,1000000000,4693800431,5901208,3809155948,2925772005,21316407738,43.17,6,72.68,93.33,100,0,0,0.516917,0,0.9884864,1.8857824,2.28955,1.0279096,0,0,0.26236156,0.4802189,1.2466371,1.6854522,1.216296,1.8021481,3.2840006,0.61472857,1,0,0,0,1
62.51,0,15000,474,5622139,10275901711,5528849047,1858603666,40588673624,1356722500,-42980015538,210694870,-1773059312,-13616432534,773322977,22.1,1,36.36,93.33,-133.33,0,0,-0.509779,0,1.1895969,1.540266,1.976737,1.2595047,0,0,0.07963404,0.4817926,0.9524206,1.6328471,1.3075023,1.6946276,3.293256,0.5046187,1,0,0,0,0
369.9,4.5,12400,126,42886210,15577889859,42687699626,37949093185,3572571629,17710635000,-63653147736,1826763285,-12737859292,-12698545670,0,0.46,1,51.79,93.75,100,4,0,-0.055715,0.77357554,2.0412953,4.4698043,0.007277247,2.6066701,0,0,0,3.1895893,5.276497,0,0,2.6443102,0,0,1,0,0,0,1
819,17.33,32000,237,60139905,49811379,110286707,8476816,13821811,152779419,-21890737,6910778,-10873118,-14996866,0,51.03,3,73.47,94.12,100,7.142857143,0,-0.307112,0.7555174,1.9164671,4.468245,0.20258456,2.874098,0,0,0,2.9607444,5.5419445,0,0,2.9837828,0.06986057,0,1,0,0,0,1
94.1,2.77,4500,35,13286715,10554270874,6855175717,1043814546,376282709,5613357500,-20856915682,708763546,1057532719,1252814775,7644000304,23.18,2,49.57,93.75,-75,2.702702703,0,-0.393641,6.4503117,0.78383297,3.8730614,2.8169343,1.1913625,0,0,0,1.1893274,3.5321524,0,0,0.007652693,0,0,1,0,0,0,1
85.71,1.45,18000,48,13835000,50707938802,15731193430,12355913287,921954471,1187500500,-17693735284,40434409,14899190288,12241592997,77793290684,43.44,2,59.09,94.74,-116.67,3.571428571,0,0.12602,0.69214106,2.5243857,4.1136594,0,0.79236686,0,0,0,3.9660676,3.6749468,0,0,1.0655745,0,0,0,0,1,0,1
1,1.46,12500,1557,11243846,12486348672,7983218757,888617792,1086613478,4849423000,-16615929739,11685662,-2323506290,-5318262520,3603687735,35.68,2,46.17,92.86,100,5.555555556,0,0.049694,0.59396905,0.9831857,3.7345862,0.2025339,2.1102307,0,0,0,2.2821543,4.6904874,0,0.03581211,3.159967,1.0739037,0,1,0,0,0,1
39.78,18.81,7000,2,17706940,15025550066,11418064880,7346953607,12802693608,7941405000,-6202015814,3419869827,-6043225794,-6271282873,7655896893,14.87,3,54.38,93.75,-100,-3.658536585,20,-0.178494,5.122933,0.65401244,2.4111717,1.6044333,1.4419001,0,0.85229856,0,0.08075543,0.39141917,0.75612694,0,0,0,0,1,0,0,0,0
1631,18.29,11000,2499,8269707,17917639234,11903402898,8185137616,1531562739,3207853500,8357219597,-993720000,384006886,642077062,8105441550,9.85,6,70.86,76.92,166.67,-6.666666667,50,-0.435835,0.4685578,3.2155979,4.4005,0,1.1724534,0,0,0,4.5555067,3.765238,0,0,1.0382801,0,0,1,0,0,0,1
1,7.32,8500,864,12827140,64730684507,22574117909,39767826713,8272942658,4513570000,23708433045,11042030000,6949625367,5103451704,29937726967,70.38,6,76.96,94.12,188.89,-9.210526316,-40,-0.426196,1.3592801,0.009320378,2.3676023,0.37503967,2.2491245,0,0,0,0.7490869,2.0467343,0,0,2.7011602,2.3560212,0.0940415,0,0,1,0,1
1,22,26000,710,5169811,2902950608,451213254,777516261,372608317,2065675000,-16087918351,83382118,-734338772,-999705192,376806989,34.11,2,60.41,93.75,175,2.739726027,-14.28571429,-1.14631,0.15575378,0.5214393,1.6889836,0.24873564,0.7423998,0,0.03242913,0,1.1061342,1.0382429,0,0.48814467,1.6656104,2.7183032,0.91165364,1,0,0,0,1
6.61,0.46,8000,2,8921164,7571584217,1845141420,1351313056,69685225,3688082000,-5183345436,0,-1797154721,-1783318993,119506868,41.36,2,60.51,93.33,-100,4.166666667,0,-0.764759,0,1.1793612,2.015688,2.316393,0.8842513,0,0,0.34761998,0.62442434,1.2511079,1.4458822,1.0397547,1.6030775,3.1447418,0.5880578,1,0,0,0,1
306.39,10.89,10200,680,6496600,21515739404,7329023614,6010760952,1447313893,1950000000,18653072933,732303040,1315263835,1052296325,4385083207,29.62,6,55.47,94.44,100,-2.702702703,0,-0.028582,0,1.0964543,1.5331346,2.833618,1.0894202,0,0,0.010146236,0.3216261,1.7245908,2.6972196,2.8943567,2.094693,3.8805852,0.4637796,0,0,0,1,1
986.08,4.4,22000,1586,6471740,6995220786,2147001881,1152443307,164389983,2540620000,3286472328,402377728,-44547594,24178632,965797975,30.32,12,66.1,70,266.67,-2.702702703,0,0.084127,7.093194,0.9829167,4.962166,3.8115988,0.37198654,0,0,0,2.0515456,5.109863,0,0,0.20274062,0,0,1,0,0,0,1
1,9.23,18000,1528,4516016,9771749949,8226969414,8564476091,2621251444,1997688000,-21820028925,-372260514,-1134095102,-4936177376,5519929239,38.41,2,53.03,94.74,133.33,7.142857143,0,-0.817865,0.78081983,2.0149136,4.5191174,0.1455282,2.8633196,0,0,0,3.077223,5.535886,0,0,2.8588185,0,0,0,0,0,1,1
1,17.1,18300,1727,7502644,25828581192,4049778480,2608999362,812650886,650240000,24073335334,1733134090,2238644652,1959651516,3894793546,59.48,1,70.24,93.33,100,11.29032258,0,-0.257501,0.28126067,0.29614422,2.485742,0.101335995,3.2819493,0,0,0,0.8808899,3.280884,0,0.27862418,3.214137,1.030564,0,1,0,0,0,1
1472,12.96,12500,1520,3061578,10134414500,28025368425,3901954423,19275236289,213157800,12990934217,-10971103,1928182699,1498652351,13568480214,3.1,6,66.31,93.33,100,0,33.33333333,0.245474,0.8445177,2.3163285,3.548094,0,0.623962,0,0,0,3.5638916,2.7934084,0,0,0.6670044,0,0,0,0,0,1,1
40,0,20000,51,5504470,2365420334,728162895,498103547,1342356661,2494735000,-29780892268,2629950000,-1856058435,-1774703684,285760000,23.05,3,47.84,96.15,-100,-5.797101449,0,0.02294,0.54422003,0.13404353,2.8984885,0.1986416,2.8097813,0,0,0,1.1622549,3.9328597,0,0.16107246,3.2433336,0.970894,0,1,0,0,0,1
997,2.39,7000,1147,9308185,26052121555,11558944248,17944412982,4313821660,4139092500,10992684661,221054000,2133902913,2268017945,30790985572,25.89,6,26.21,93.75,100,1.388888889,0,0.001521,0.5339373,0.58180165,1.9064902,0.22805041,1.4460443,0,0,0,1.1012762,1.3239992,0,0.13829653,1.989208,2.7056687,0.6305837,0,0,0,1,1
131.67,2.25,30000,68,8166558,1.01E+11,10176464861,10490802364,62000000,3883279000,96578441394,64062090,21792538114,19958176176,1.24E+11,32.04,6,32.09,94.12,-75,-2.53164557,-14.28571429,-0.816653,0,2.1805065,2.426693,4.180919,0,0,0,1.2988206,1.0631495,1.9839331,2.0673788,2.6611364,0.828036,3.9534361,0.75065255,1,0,0,0,0
558.92,8.45,8900,6,9957595,7753145792,2712700817,6276314091,869724670,3948797500,-5058455157,560201326,-1611416827,-1688578382,4000263498,0.65,1,72.66,93.75,100,-3.658536585,20,0.631499,5.0793586,0.6503518,2.4005256,1.5759046,1.4253664,0,0.8523507,0,0.097607054,0.39039952,0.74121094,0,0,0,0,1,0,0,0,1
1811.55,57.14,34000,1318,9413023,1.20E+11,20106035167,79067397424,36576586441,3750000000,6241576020,479738048,7546537894,5659754248,73012476124,53.78,6,72.21,93.33,208.11,-1.315789474,0,-0.229688,7.0750384,0.95777744,4.158521,3.224618,1.3168252,0,0,0,1.3148816,3.8793876,0,0,0,0,0,1,0,0,0,1
647,13.25,48000,589,5775200,74909837549,40896497206,70042999647,14398426854,2307600000,25621042025,3224979568,15612996360,15131225627,1.83E+11,37.69,6,44.49,93.33,100,1.234567901,0,-0.444154,0,2.5450993,1.5823753,1.9206679,0.98500955,0,0,0.15089005,1.455786,0.78472716,0.79040945,1.339625,0.7342401,3.320008,0.3144542,1,0,0,0,1
1,4.28,19000,1161,7264943,22815744983,12906771352,13169222221,2315915796,2906156000,12770281556,1324759562,4551767565,4275496761,23706316157,37.99,2,49.96,93.75,100,11.29032258,0,-0.593204,0.29859874,0.25864586,2.4597437,0.033258133,3.1828046,0,0,0,0.88983303,3.218485,0,0.21706903,3.1449957,0.9658551,0,1,0,0,0,0
1,12.57,16000,939,8839014,22426917538,10995072195,7594297591,7528151687,3900007000,4596075341,247283249,2784379279,3995353563,42254193080,30.75,2,49.93,93.33,150,-7.894736842,0,-0.410646,0.7056977,1.8071882,4.4138665,0.25133216,2.8435476,0,0,0,2.8656857,5.5280704,0,0,3.1209471,0.3180685,0,1,0,0,0,1
1393,16.47,35000,1802,3234533,53390964088,58520110807,56277704590,35661508487,1205266500,12871445530,4758261658,4551023610,3495749052,55092903425,35.68,1,61.57,93.75,100,10.76923077,0,-0.458314,0.8078606,0.5256089,3.6109529,0.38752005,2.377777,0,0,0,1.895393,4.5655217,0,0.10647009,3.4268568,1.381481,0,1,0,0,0,1
101.5,0.1,26000,147,16200000,79398183027,62152590496,48712869792,11540376656,6059270000,69506408062,2531871571,31929642579,24302485917,1.39E+11,58.3,6,64.21,95.45,42.86,0,0,-0.670894,0,1.1323295,2.5735757,1.2436529,0,0,0,0.020030417,1.8671832,1.8217978,0,1.1395725,1.3233293,2.926725,1.0978632,1,0,0,0,1
946.4,5.98,16000,2,7836009,8016182007,21166457265,9694279322,4337398206,2985854500,8756046732,2016393012,1613779678,1795726428,16039074617,37.18,36,71.35,70,233.33,-2.702702703,0,-0.861807,7.2965155,0.8947857,5.1091223,3.9802506,0.42802557,0,0,0,2.0262966,5.316169,0,0,0.30917782,0,0,1,0,0,0,1
500,65.37,51000,230,2774729,17039907071,2640133631,3101078851,135946903,1098614500,11750863647,220630063,5939279942,4897335050,16520698090,49.87,1,72.58,93.33,181.82,1.408450704,0,-0.979926,0,1.6461716,3.0377703,4.5847855,0,0,0,1.9954717,0.69496816,1.7617106,2.1849356,0.8716959,1.2015609,3.8957574,1.2010278,1,0,0,0,1
50.03,0,1500,72,17553680,11821335630,48226507626,10875930486,9803126734,6533500000,16572491481,-59986,2540432887,2448702010,24679830441,30.32,2,42.01,94.44,0,1.408450704,0,-0.052468,0,1.5282193,3.0176978,4.4304585,0,0,0,1.9115442,0.69935036,1.7621424,2.1292202,0.8424007,1.2772909,3.8814168,1.250757,0,0,0,1,1
1099.21,10.47,7000,2549,30888000,50838474767,56682127501,26647553338,34841392093,13693000000,42386839602,335625206,4336496285,2646634321,77247394706,74.53,18,88.17,70,250,1.369863014,0,0.59772,7.404405,0.9124771,5.118925,4.0375824,0.40844926,0,0,0,2.0381715,5.3028564,0,0,0.26756895,0,0,0,0,0,1,1
47.27,0.89,18000,3,17468478,10625255773,48343341432,15745895478,24934013037,6962500000,8591955233,-155122000,1927981011,1201045938,14969815125,45.37,6,55.46,95.24,-166.67,0,0,-0.408824,0,1.6624789,1.6359304,3.1160562,0.56890774,0,0,0.55718863,0.48658052,1.5384351,2.2753985,2.586562,1.2780782,3.50988,0.32893345,0,0,1,0,0
60.5,0.2,8000,480,4975000,12428870423,12540871499,6560511469,3211898789,1843750000,15391306415,-3443135941,2256709471,1825138973,19705970041,68.77,6,76.13,93.33,-250,-2.777777778,0,-0.520216,0,1.3224221,1.8175161,3.3533626,0.56336886,0,0,0.590205,0.30383682,1.8187276,2.5201356,2.647388,1.5290648,3.4347103,0.35236984,0,0,1,0,1
1,8.4,6000,1456,7951375,11227566062,8233098080,6772735205,1332266760,1100000000,10198586814,11150328,659203987,450339859,4537119153,25.15,2,52.65,93.33,130,-5.333333333,0,0.462773,0.22443342,0.47585326,1.728097,0.19861716,0.8568893,0,0.007968007,0,1.0756354,1.0778285,0,0.44640616,1.767075,2.7145236,0.87258106,1,0,0,0,1
918.99,9.1,18000,1015,5745000,43327220683,19569678376,32299562888,4974325917,2100000000,22403652291,1119357963,3007798838,2409505806,12638436704,35.71,3,43.14,94.12,180,-2.43902439,0,-0.401348,0,1.4769661,2.508251,1.2065922,0,0,0,0,2.0242925,1.7267033,0,1.2026712,1.076811,2.850806,0.9758141,1,0,0,0,1
149,6.37,10300,6,85000000,98363884368,2.52E+11,38791107000,78186173243,36743760000,1.75E+11,2430151985,58386241766,42198415522,95400557240,52.86,6,69.47,95,100,-2.702702703,0,-0.518081,0,1.1347811,1.470124,2.737787,1.2454344,0,0,0,0.33088636,1.6998433,2.6473398,2.897525,2.1226711,3.9386654,0.46104524,0,1,0,0,0
1,10.5,9000,2036,10906701,39834705114,26166194186,32351637190,6583633723,4392705500,17224726749,4755883318,1185680424,741786609,16606611094,62.71,1,68.5,94.74,125,12.72727273,0,-1.094556,0.4242953,0,2.6019065,0.16366112,3.8179185,0,0,0,0.66035503,3.5097523,0,0.48600253,3.6599283,1.3144933,0,1,0,0,0,1
1,8.19,15100,728,4021000,13224605333,15655503340,9265803669,1062072543,1650000000,18655603763,-2001003495,2832493846,2563208910,23181928558,55.12,6,55.64,92.86,100,1.408450704,0,0.125882,0.627938,0,1.964584,0.30606642,1.3466291,0,0,0,0.79219836,1.4735192,0.25450993,0.35688162,2.3178334,2.7941585,0.82965094,0,0,0,1,1
710,3.66,7000,1141,17002500,36874280706,23254657065,31776714347,4536075619,6312500000,16818716658,355536813,4740280453,3402334635,25300714406,73.67,6,78.4,72.73,225,-5.479452055,0,-0.750107,8.286532,0.719673,5.1664734,4.5610595,0.62709534,0,0,0,1.6344564,5.047087,0.1527466,0,0.16325185,0,0,0,0,0,1,1
136.97,5.97,13000,790,3460340,34677906434,15975391616,25688578720,5551748666,1266670000,13540137909,4606162755,3998937784,3281029107,46007577316,57.8,6,60.2,92.86,0,-1.428571429,0,-0.178494,0,1.0398698,1.7785258,3.5438879,0.8599387,0,0,0.490912,0.002300549,1.9913744,2.955321,2.9656947,1.8313947,3.4246018,0.23883435,0,0,0,1,1
840.74,11.6,12500,1437,5447675,7956457680,11191001598,4873457481,187099189,1951337500,10822219790,-131422,590566592,592903151,8176918465,60.2,6,72.79,76.92,171.43,0,0,-0.159558,7.8827953,0.96979105,4.9552436,4.3385935,0.70575523,0,0,0,1.6736968,4.8535137,0.06366428,0,0.0294224,0,0,1,0,0,0,1
998.9,3.24,3100,565,19435815,1.01E+11,86389832095,1.14E+11,31713615081,7845407500,17246165707,-1662280601,7806350847,3241953337,1.75E+11,7.82,6,61.5,93.33,100,-5.405405405,7.692307692,0.166768,4.7125793,0.57488006,2.3415112,1.3304495,1.5569043,0,0.20681144,0,0.32805917,1.1376214,0.2215207,0,0,0.061588053,0,0,0,0,1,1
725.94,12.7,30000,1000,8766113,42477531188,80125322103,64618760102,44488487911,3559056500,-31272820658,13246613944,-12672781604,-18648295992,1.22E+11,36.64,24,73.5,76,285.71,1.369863014,0,-0.453575,7.477026,0.91502255,5.130726,4.0762525,0.39049688,0,0,0,2.0455956,5.3001137,0,0,0.25456005,0,0,0,0,0,1,1
418,3.27,13700,109,27674406,87077433389,89745218846,93007040547,43423256024,3937890000,1.33E+11,-1.63E+11,3314093895,2380179496,22456262979,36.13,1,70,94.74,100,-6.666666667,50,-0.030916,0.49040812,3.1771204,4.375316,0,1.1795039,0,0,0,4.5233893,3.7408996,0,0,1.0376966,0,0,1,0,0,0,0
1019.86,3,18000,464,8027134,21953382275,12548287686,6484617497,4608494820,3189567000,20100537787,61568639,3134292514,2642455604,18088097901,19.06,24,66.84,86.21,275,0,-7.142857143,-0.93386,6.184971,0.58008224,4.2617717,3.2032356,0.033616327,0,0,0,1.6695615,4.0211325,0,0,0.41471308,0.7999144,0,0,0,0,1,1
23.6,4.24,12250,16,110230389,1.22E+12,8.61E+11,1.04E+12,1.99E+11,5.10E+11,62250981718,-55433618,35170702467,36497790330,6.55E+11,48.99,1,76.15,60.87,0,-2.702702703,0,-0.432185,0.539507,0.35165265,2.1217897,0.3772504,1.2453439,0,0,0,1.0779572,1.5867826,0,0.2868591,2.1376884,2.7038083,0.7166723,0,0,0,1,0
188.69,12.2,12000,158,17000000,98407840980,1.31E+11,70215387992,34054862319,75000000000,41219022039,779325,8218760110,5765896050,67070604650,9.62,6,42.38,93.33,0,0,-16.66666667,-0.354072,0,1.2066107,1.438427,2.8404999,1.1153455,0,0,0.004170738,0.3127819,1.6305196,2.716209,2.9126318,2.005375,3.8622787,0.38615173,0,0,0,1,1
1508,15.7,13000,2053,4630000,9508252801,25941037087,2742826190,13018600104,1800000000,558421115,2599373757,251974143,-61648215,12369243102,46.65,1,78.4,93.33,175,7.692307692,0,-0.21756,0.594586,2.433197,4.4214344,0,1.8623729,0,0,0,3.675538,4.634854,0,0,2.0874867,0,0,0,0,0,1,1
342.99,24.63,15100,265,27529394,1.83E+11,5.65E+11,2.57E+11,3.15E+11,11912277000,1.73E+11,-84914068023,46856034352,16899464557,7.98E+11,30.21,6,73.61,95,100,4.225352113,0,-0.178494,0,1.606569,1.1942202,2.8266556,1.2841371,0,0,0.13056557,0.3148125,1.303372,2.6222165,2.8165674,1.6096956,3.710066,0.1464382,0,0,1,0,1
262.22,0,5600,1170,7459009,27276770720,10234222644,9204787832,4332845782,2732004500,-244128111,98210838,1414223688,1140623108,17100047827,56.41,2,60.99,94.12,100,-4,0,-0.896085,0,1.2801276,1.4265398,1.9059746,1.3020775,0,0,0.003082688,0.5334544,0.904447,1.6172897,1.391783,1.6571527,3.3383663,0.48025388,1,0,0,0,1
57.64,1.73,12000,7,21646800,321210,340736,369427,70064,8317,168234,13859,33958,17672,341188,40.79,1,79.74,94.12,0,0,0,-0.250237,0,1.1686504,1.5703745,1.9972342,1.2463362,0,0,0.09656316,0.4734462,0.9699078,1.636399,1.2929361,1.7049488,3.2852366,0.51151145,0,0,0,1,0
93.06,0,3600,0,80735294,138257825,49977218,77697777,2304403,2136012,104813534,1283315,6817666,5038908,36628150,40.67,2,75.23,93.33,10.53,-1.388888889,0,-0.681366,0,1.7480485,0.98941314,2.238331,1.6572194,0,0,0,0.5259447,1.0480648,2.3121693,2.612925,1.7630643,3.9019656,0.19355375,1,0,0,0,0
839.16,31.92,6600,1690,6150486,64661416548,20176892999,33954627312,2145326720,2289260000,46449095515,0,4134207549,5604218356,87143007495,69.31,2,73.05,93.75,100,1.234567901,0,-0.610035,0,2.233105,3.1876001,2.0377965,0,0,0,0.35455513,2.6234822,2.312681,0,1.520062,0.84658265,3.2154691,0.9978295,0,0,1,0,1
26.63,3.07,18000,126,11200000,2.19E+11,1.01E+11,67121114639,5449895959,40000000000,1.42E+11,0,10367268149,9864408808,1.96E+11,71.43,6,77.14,93.33,-150,-2.702702703,0,-0.335084,0.52627236,0.4085203,2.1080334,0.41512015,1.2228514,0,0,0,1.0860225,1.539328,0,0.27855688,2.074179,2.6743102,0.6931841,1,0,0,0,0
797.36,54.81,48000,345,21000000,6.66E+11,1.29E+11,3.45E+11,8767160350,10326210000,4.16E+11,-72643747,49052711901,40088827796,9.96E+11,28.48,6,86.63,93.33,200,11.76470588,0,-0.178494,0,0.7020352,1.617802,0.5351799,0.283661,0,0,0,1.1907806,1.0518197,0.04070025,0.8128488,1.2797352,2.7001402,0.9637407,0,0,0,1,1
1835,53.09,60000,405,88773116,6915712508,6850755782,5729979520,3000447133,353865580,1665719181,876514819,-374211312,-345140867,3933056435,79.72,6,83.78,93.33,100,3.571428571,0,-0.169902,0.68489695,2.592127,4.1223383,0,0.8944141,0,0,0,4.0045104,3.6781185,0,0,1.0574601,0,0,0,0,0,1,1
680.82,16.25,7300,1231,34824000,44149989645,2.04E+11,32572027361,40821434051,14800000000,26796788267,194608259,11092990558,7277173431,1.34E+11,53.75,1,83.2,77.78,176.92,-1.449275362,0,0.012031,7.383896,0.5513484,4.944609,3.8987136,0.7763119,0,0,0,1.7300338,5.2010007,0,0,0.5206765,0,0,0,0,0,1,1
54.22,0,7000,5,21740000,30019095920,7807266740,5031968405,1198663536,10000000000,21656245212,0,6482721161,5413600285,21871590614,68.55,1,69.19,93.33,0,0,0,-0.178494,0,1.0201519,1.7446086,2.1030302,1.1234617,0,0,0.18718344,0.45495233,1.093194,1.6474622,1.2088934,1.7733998,3.2573333,0.5910943,1,0,0,0,0
40.13,2.5,25000,331,8000000,166340,78281,150811,17281,3661,87637,-24858,29544,12746,246792,40.79,6,50.02,94.12,-100,4.166666667,0,-0.320982,0,1.0842346,1.8053442,2.1557577,1.2202111,0,0,0.18708985,0.4546783,1.150848,1.5547832,1.0800604,1.7274678,3.1059482,0.47704992,0,0,1,0,0
48.46,0.21,15000,0,27271944,1.56E+11,1.37E+11,2.07E+11,11307785295,10364739500,13024187525,-260654557,17711772468,13200223278,3.02E+11,70,6,71.25,96.15,21.05,0,0,-0.52392,0,1.7017909,1.1107224,2.0183823,1.4795566,0,0,0,0.667697,1.0081402,1.9489672,2.2353604,1.6905695,3.7802112,0.32386237,0,0,1,0,0
85,44.8,4700,248,32100000,79325086255,1.23E+11,1.01E+11,44103035130,12833220000,10516334867,0,24100039630,16947609781,2.24E+11,37.4,6,55.1,95.45,33.33,-3.947368421,0,-1.300531,1.0903931,2.8523731,3.8395329,6.565735,0.03090094,0,0,3.0055323,0.22780544,1.2190839,3.0737302,0,0.10434461,2.7782643,0.13020717,0,0,0,1,1
751.89,8,10000,827,4803836,9069030488,1523758289,1707721976,34864634,1785795000,5760111687,0,-625389864,-513356160,2036635879,47.15,6,67.6,92.86,100,-8.75,0,-0.703861,0,1.3958217,2.4442046,1.1789086,0,0,0,0,1.9496223,1.6837944,0,1.1615434,1.0894309,2.819731,0.96576303,1,0,0,0,1
688.8,66,28000,571,6203318,20360041434,9106352138,2738010117,2364090768,2486659000,9594728909,300331307,6107774268,4989626220,21596793987,38.19,6,51.77,94.44,189.29,1.408450704,0,-0.770679,0,1.5282193,3.0176978,4.4304585,0,0,0,1.9115442,0.69935036,1.7621424,2.1292202,0.8424007,1.2772909,3.8814168,1.250757,1,0,0,0,1
6.7,8.61,150000,92,3284058,58465173558,1.20E+11,23551083524,904366056,1462029000,56575995376,8053799080,9038432911,27415192446,42570369356,24.36,2,53.22,93.33,-200,-2.777777778,0,-0.178494,0,1.3134092,1.8208331,3.3664153,0.563506,0,0,0.5894237,0.29886466,1.8404113,2.533721,2.6689122,1.5390776,3.440112,0.35311276,1,0,0,0,1
666.88,63.87,20000,1002,6720250,16069430000,29390169000,13405821000,6981971000,2758125000,20152850000,-2004067000,1506389000,1120379000,7566098000,52.76,6,65.38,93.75,183.33,4.47761194,0,-0.460456,0,1.5935843,2.1692197,4.158577,0,0,0,1.1662804,0.47283778,2.1956744,2.654995,3.1866405,1.149634,3.809175,0.6406065,0,0,1,0,1
